,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Payment for heart attack patients (Denominator),Payment for heart attack patients (Payment),Payment for heart failure patients (Denominator),Payment for heart failure patients (Payment),Payment for hip/knee replacement patients (Denominator),Payment for hip/knee replacement patients (Payment),Payment for pneumonia patients (Denominator),Payment for pneumonia patients (Payment)
7416,LEWISGALE HOSPITAL ALLEGHANY (490126),2018,Acute Care,Voluntary non-profit - Private,109.0,,,VA,34.0,23107.0,142.0,14924.0,73.0,22343.0,126.0,16910.0
7417,BUCHANAN GENERAL HOSPITAL (490127),2018,Acute Care,Voluntary non-profit - Private,84.0,37.285506,-82.067817,VA,,,62.0,15956.0,,,123.0,14855.0
7418,BUCHANAN GENERAL HOSPITAL (490127),2018,Acute Care,Voluntary non-profit - Private,84.0,37.285506,-82.067817,VA,,,62.0,15956.0,,,123.0,14855.0
7419,RIVERSIDE WALTER REED HOSPITAL (490130),2018,Acute Care,Voluntary non-profit - Private,67.0,37.419475,-76.54318,VA,84.0,22150.0,247.0,14629.0,180.0,21308.0,293.0,15926.0
7420,RIVERSIDE WALTER REED HOSPITAL (490130),2018,Acute Care,Voluntary non-profit - Private,67.0,37.419475,-76.54318,VA,84.0,22150.0,247.0,14629.0,180.0,21308.0,293.0,15926.0
7421,BON SECOURS ST FRANCIS MEDICAL CENTER (490136),2018,Acute Care,Voluntary non-profit - Church,130.0,37.466398,-77.659056,VA,154.0,21403.0,401.0,18670.0,522.0,20404.0,354.0,19077.0
7422,BON SECOURS ST FRANCIS MEDICAL CENTER (490136),2018,Acute Care,Voluntary non-profit - Church,130.0,37.466398,-77.659056,VA,154.0,21403.0,401.0,18670.0,522.0,20404.0,354.0,19077.0
7423,"STAFFORD HOSPITAL, LLC (490140)",2018,Acute Care,Voluntary non-profit - Private,90.0,38.413924,-77.408606,VA,58.0,23948.0,168.0,17569.0,57.0,22456.0,227.0,15781.0
7424,"STAFFORD HOSPITAL, LLC (490140)",2018,Acute Care,Voluntary non-profit - Private,90.0,38.413924,-77.408606,VA,58.0,23948.0,168.0,17569.0,57.0,22456.0,227.0,15781.0
7425,SPOTSYLVANIA REGIONAL MEDICAL CENTER (490141),2018,Acute Care,Proprietary,130.0,38.219496,-77.49645,VA,98.0,22478.0,175.0,17375.0,63.0,21283.0,185.0,18081.0
7426,SPOTSYLVANIA REGIONAL MEDICAL CENTER (490141),2018,Acute Care,Proprietary,130.0,38.219496,-77.49645,VA,98.0,22478.0,175.0,17375.0,63.0,21283.0,185.0,18081.0
7427,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG (490143),2018,Acute Care,Voluntary non-profit - Private,40.0,37.251622,-76.666875,VA,25.0,24034.0,113.0,16688.0,64.0,21227.0,107.0,15741.0
7428,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG (490143),2018,Acute Care,Voluntary non-profit - Private,40.0,37.251622,-76.666875,VA,25.0,24034.0,113.0,16688.0,64.0,21227.0,107.0,15741.0
7429,NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER (490144),2018,Acute Care,Voluntary non-profit - Private,55.0,38.822174,-77.641889,VA,,,75.0,17380.0,32.0,27646.0,116.0,18297.0
7430,NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER (490144),2018,Acute Care,Voluntary non-profit - Private,55.0,38.822174,-77.641889,VA,,,75.0,17380.0,32.0,27646.0,116.0,18297.0
7431,STONESPRINGS HOSPITAL CENTER (490145),2018,Acute Care,Proprietary,124.0,38.941185,-77.544301,VA,,,27.0,16555.0,,,,
7432,STONESPRINGS HOSPITAL CENTER (490145),2018,Acute Care,Proprietary,124.0,38.941185,-77.544301,VA,,,27.0,16555.0,,,,
7433,BATH COMMUNITY HOSPITAL (491300),2018,Critical Access,Voluntary non-profit - Private,19.0,37.99389,-79.830959,VA,,,28.0,16091.0,,,57.0,18478.0
7434,BATH COMMUNITY HOSPITAL (491300),2018,Critical Access,Voluntary non-profit - Private,19.0,37.99389,-79.830959,VA,,,28.0,16091.0,,,57.0,18478.0
7435,CARILION GILES COMMUNITY HOSPITAL (491302),2018,Critical Access,Voluntary non-profit - Private,25.0,37.332697,-80.710747,VA,,,80.0,17300.0,25.0,27623.0,139.0,17920.0
7436,CARILION GILES COMMUNITY HOSPITAL (491302),2018,Critical Access,Voluntary non-profit - Private,25.0,37.332697,-80.710747,VA,,,80.0,17300.0,25.0,27623.0,139.0,17920.0
7437,CARILION STONEWALL JACKSON HOSPITAL (491304),2018,Critical Access,Voluntary non-profit - Private,25.0,37.778455,-79.442049,VA,29.0,24382.0,139.0,17028.0,,,171.0,18666.0
7438,CARILION STONEWALL JACKSON HOSPITAL (491304),2018,Critical Access,Voluntary non-profit - Private,25.0,37.778455,-79.442049,VA,29.0,24382.0,139.0,17028.0,,,171.0,18666.0
7439,SHENANDOAH MEMORIAL HOSPITAL (491305),2018,Critical Access,Voluntary non-profit - Private,25.0,38.871586,-78.513936,VA,26.0,21860.0,136.0,15544.0,184.0,24452.0,246.0,14989.0
7440,SHENANDOAH MEMORIAL HOSPITAL (491305),2018,Critical Access,Voluntary non-profit - Private,25.0,38.871586,-78.513936,VA,26.0,21860.0,136.0,15544.0,184.0,24452.0,246.0,14989.0
7441,"PAGE MEMORIAL HOSPITAL, INC (491307)",2018,Critical Access,Voluntary non-profit - Private,25.0,38.662482,-78.469864,VA,,,83.0,15721.0,,,105.0,16137.0
7442,"PAGE MEMORIAL HOSPITAL, INC (491307)",2018,Critical Access,Voluntary non-profit - Private,25.0,38.662482,-78.469864,VA,,,83.0,15721.0,,,105.0,16137.0
7443,RAPPAHANNOCK GENERAL HOSPITAL (491308),2018,Critical Access,Voluntary non-profit - Private,35.0,37.70029,-76.389778,VA,,,99.0,16113.0,,,189.0,18377.0
7444,RAPPAHANNOCK GENERAL HOSPITAL (491308),2018,Critical Access,Voluntary non-profit - Private,35.0,37.70029,-76.389778,VA,,,99.0,16113.0,,,189.0,18377.0
7445,NORTHWEST HOSPITAL (500001),2018,Acute Care,Voluntary non-profit - Other,201.0,47.712263,-122.335936,WA,164.0,22464.0,408.0,15346.0,691.0,19296.0,509.0,17210.0
7446,NORTHWEST HOSPITAL (500001),2018,Acute Care,Voluntary non-profit - Other,201.0,47.712263,-122.335936,WA,164.0,22464.0,408.0,15346.0,691.0,19296.0,509.0,17210.0
7447,PROVIDENCE ST MARY MEDICAL CENTER (500002),2018,Acute Care,Voluntary non-profit - Private,98.0,46.06294,-118.343136,WA,169.0,22313.0,211.0,16725.0,429.0,19832.0,296.0,16126.0
7448,PROVIDENCE ST MARY MEDICAL CENTER (500002),2018,Acute Care,Voluntary non-profit - Private,98.0,46.06294,-118.343136,WA,169.0,22313.0,211.0,16725.0,429.0,19832.0,296.0,16126.0
7449,SKAGIT VALLEY HOSPITAL (500003),2018,Acute Care,Government - Hospital District or Authority,136.0,48.417422,-122.324335,WA,236.0,20989.0,300.0,15140.0,203.0,19452.0,449.0,16666.0
7450,SKAGIT VALLEY HOSPITAL (500003),2018,Acute Care,Government - Hospital District or Authority,136.0,48.417422,-122.324335,WA,236.0,20989.0,300.0,15140.0,203.0,19452.0,449.0,16666.0
7451,VIRGINIA MASON MEDICAL CENTER (500005),2018,Acute Care,Voluntary non-profit - Private,267.0,47.610179,-122.327809,WA,179.0,24884.0,337.0,15564.0,,17962.0,452.0,16796.0
7452,VIRGINIA MASON MEDICAL CENTER (500005),2018,Acute Care,Voluntary non-profit - Private,267.0,47.610179,-122.327809,WA,179.0,24884.0,337.0,15564.0,,17962.0,452.0,16796.0
7453,ISLAND HOSPITAL (500007),2018,Acute Care,Government - Hospital District or Authority,42.0,48.502883,-122.615825,WA,55.0,23114.0,92.0,17306.0,463.0,19711.0,275.0,16881.0
7454,ISLAND HOSPITAL (500007),2018,Acute Care,Government - Hospital District or Authority,42.0,48.502883,-122.615825,WA,55.0,23114.0,92.0,17306.0,463.0,19711.0,275.0,16881.0
7455,UNIVERSITY OF WASHINGTON MEDICAL CTR (500008),2018,Acute Care,Government - State,466.0,47.650506,-122.307482,WA,152.0,24463.0,225.0,18662.0,27.0,23475.0,220.0,18932.0
7456,UNIVERSITY OF WASHINGTON MEDICAL CTR (500008),2018,Acute Care,Government - State,466.0,47.650506,-122.307482,WA,152.0,24463.0,225.0,18662.0,27.0,23475.0,220.0,18932.0
7457,HIGHLINE MEDICAL CENTER (500011),2018,Acute Care,Voluntary non-profit - Private,164.0,47.456778,-122.341455,WA,140.0,22086.0,253.0,16382.0,124.0,21734.0,289.0,18149.0
7458,HIGHLINE MEDICAL CENTER (500011),2018,Acute Care,Voluntary non-profit - Private,164.0,47.456778,-122.341455,WA,140.0,22086.0,253.0,16382.0,124.0,21734.0,289.0,18149.0
7459,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER (500012),2018,Acute Care,Proprietary,138.0,46.597985,-120.521096,WA,190.0,24166.0,162.0,15716.0,96.0,20174.0,200.0,18422.0
7460,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER (500012),2018,Acute Care,Proprietary,138.0,46.597985,-120.521096,WA,190.0,24166.0,162.0,15716.0,96.0,20174.0,200.0,18422.0
7461,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT (500014),2018,Acute Care,Voluntary non-profit - Church,505.0,48.000086,-122.207979,WA,373.0,20176.0,605.0,14599.0,503.0,19035.0,633.0,16588.0
7462,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT (500014),2018,Acute Care,Voluntary non-profit - Church,505.0,48.000086,-122.207979,WA,373.0,20176.0,605.0,14599.0,503.0,19035.0,633.0,16588.0
7463,MULTICARE AUBURN MEDICAL CENTER (500015),2018,Acute Care,Voluntary non-profit - Private,146.0,47.309343,-122.229833,WA,101.0,24023.0,234.0,15736.0,146.0,21251.0,304.0,16940.0
7464,MULTICARE AUBURN MEDICAL CENTER (500015),2018,Acute Care,Voluntary non-profit - Private,146.0,47.309343,-122.229833,WA,101.0,24023.0,234.0,15736.0,146.0,21251.0,304.0,16940.0
7465,CENTRAL WASHINGTON HOSPITAL (500016),2018,Acute Care,Voluntary non-profit - Private,190.0,47.407963,-120.324593,WA,455.0,20757.0,375.0,16131.0,977.0,18413.0,561.0,16144.0
7466,CENTRAL WASHINGTON HOSPITAL (500016),2018,Acute Care,Voluntary non-profit - Private,190.0,47.407963,-120.324593,WA,455.0,20757.0,375.0,16131.0,977.0,18413.0,561.0,16144.0
7467,PROVIDENCE CENTRALIA HOSPITAL (500019),2018,Acute Care,Voluntary non-profit - Other,106.0,46.71235,-122.986989,WA,65.0,21405.0,299.0,14553.0,220.0,18824.0,313.0,17239.0
7468,PROVIDENCE CENTRALIA HOSPITAL (500019),2018,Acute Care,Voluntary non-profit - Other,106.0,46.71235,-122.986989,WA,65.0,21405.0,299.0,14553.0,220.0,18824.0,313.0,17239.0
7469,ST CLARE HOSPITAL (500021),2018,Acute Care,Voluntary non-profit - Church,100.0,47.154213,-122.504495,WA,51.0,24813.0,214.0,15982.0,435.0,19255.0,346.0,17356.0
7470,ST CLARE HOSPITAL (500021),2018,Acute Care,Voluntary non-profit - Church,100.0,47.154213,-122.504495,WA,51.0,24813.0,214.0,15982.0,435.0,19255.0,346.0,17356.0
7471,PROVIDENCE ST PETER HOSPITAL (500024),2018,Acute Care,Voluntary non-profit - Private,324.0,47.052791,-122.844369,WA,627.0,21898.0,706.0,16076.0,,18927.0,618.0,16876.0
7472,PROVIDENCE ST PETER HOSPITAL (500024),2018,Acute Care,Voluntary non-profit - Private,324.0,47.052791,-122.844369,WA,627.0,21898.0,706.0,16076.0,,18927.0,618.0,16876.0
7473,SWEDISH MEDICAL CENTER / CHERRY HILL (500025),2018,Acute Care,Voluntary non-profit - Church,207.0,47.606221,-122.310249,WA,269.0,26238.0,374.0,19949.0,,,63.0,19590.0
7474,SWEDISH MEDICAL CENTER / CHERRY HILL (500025),2018,Acute Care,Voluntary non-profit - Church,207.0,47.606221,-122.310249,WA,269.0,26238.0,374.0,19949.0,,,63.0,19590.0
7475,SWEDISH EDMONDS HOSPITAL (500026),2018,Acute Care,Voluntary non-profit - Private,168.0,47.802884,-122.33569,WA,176.0,25738.0,292.0,17992.0,264.0,18592.0,567.0,18512.0
7476,SWEDISH EDMONDS HOSPITAL (500026),2018,Acute Care,Voluntary non-profit - Private,168.0,47.802884,-122.33569,WA,176.0,25738.0,292.0,17992.0,264.0,18592.0,567.0,18512.0
7477,SWEDISH MEDICAL CENTER (500027),2018,Acute Care,Voluntary non-profit - Private,666.0,47.60924,-122.320767,WA,49.0,24042.0,372.0,16582.0,,18957.0,694.0,17986.0
7478,SWEDISH MEDICAL CENTER (500027),2018,Acute Care,Voluntary non-profit - Private,666.0,47.60924,-122.320767,WA,49.0,24042.0,372.0,16582.0,,18957.0,694.0,17986.0
7479,ST JOSEPH MEDICAL CENTER (500030),2018,Acute Care,Voluntary non-profit - Other,244.0,48.772278,-122.474878,WA,426.0,22610.0,506.0,15770.0,678.0,18514.0,786.0,16172.0
7480,ST JOSEPH MEDICAL CENTER (500030),2018,Acute Care,Voluntary non-profit - Other,244.0,48.772278,-122.474878,WA,426.0,22610.0,506.0,15770.0,678.0,18514.0,786.0,16172.0
7481,GRAYS HARBOR COMMUNITY HOSPITAL (500031),2018,Acute Care,Voluntary non-profit - Private,83.0,46.9796,-123.846387,WA,60.0,24709.0,227.0,16065.0,146.0,22723.0,436.0,18019.0
7482,GRAYS HARBOR COMMUNITY HOSPITAL (500031),2018,Acute Care,Voluntary non-profit - Private,83.0,46.9796,-123.846387,WA,60.0,24709.0,227.0,16065.0,146.0,22723.0,436.0,18019.0
7483,SAMARITAN HOSPITAL (500033),2018,Acute Care,Government - Hospital District or Authority,47.0,47.131115,-119.264735,WA,33.0,21961.0,90.0,15798.0,155.0,22202.0,158.0,17422.0
7484,SAMARITAN HOSPITAL (500033),2018,Acute Care,Government - Hospital District or Authority,47.0,47.131115,-119.264735,WA,33.0,21961.0,90.0,15798.0,155.0,22202.0,158.0,17422.0
7485,YAKIMA VALLEY MEMORIAL HOSPITAL (500036),2018,Acute Care,Voluntary non-profit - Private,235.0,46.592727,-120.550396,WA,294.0,23153.0,557.0,15892.0,592.0,19734.0,593.0,16408.0
7486,YAKIMA VALLEY MEMORIAL HOSPITAL (500036),2018,Acute Care,Voluntary non-profit - Private,235.0,46.592727,-120.550396,WA,294.0,23153.0,557.0,15892.0,592.0,19734.0,593.0,16408.0
7487,TOPPENISH COMMUNITY HOSPITAL (500037),2018,Acute Care,Proprietary,39.0,46.37135,-120.316682,WA,,,39.0,15698.0,,,56.0,16687.0
7488,TOPPENISH COMMUNITY HOSPITAL (500037),2018,Acute Care,Proprietary,39.0,46.37135,-120.316682,WA,,,39.0,15698.0,,,56.0,16687.0
7489,HARRISON MEMORIAL HOSPITAL (500039),2018,Acute Care,Voluntary non-profit - Private,274.0,47.583429,-122.62601,WA,491.0,24357.0,584.0,18346.0,880.0,18859.0,644.0,18404.0
7490,HARRISON MEMORIAL HOSPITAL (500039),2018,Acute Care,Voluntary non-profit - Private,274.0,47.583429,-122.62601,WA,491.0,24357.0,584.0,18346.0,880.0,18859.0,644.0,18404.0
7491,PEACHEALTH ST JOHN MEDICAL CENTER (500041),2018,Acute Care,Voluntary non-profit - Church,170.0,46.130992,-122.941192,WA,133.0,23104.0,254.0,14883.0,301.0,17713.0,395.0,16293.0
7492,PEACHEALTH ST JOHN MEDICAL CENTER (500041),2018,Acute Care,Voluntary non-profit - Church,170.0,46.130992,-122.941192,WA,133.0,23104.0,254.0,14883.0,301.0,17713.0,395.0,16293.0
7493,MULTICARE DEACONESS HOSPITAL (500044),2018,Acute Care,Voluntary non-profit - Private,285.0,,,WA,242.0,23622.0,295.0,17096.0,350.0,21991.0,466.0,16784.0
7494,MULTICARE DEACONESS HOSPITAL (500044),2018,Acute Care,Voluntary non-profit - Private,285.0,,,WA,242.0,23622.0,295.0,17096.0,350.0,21991.0,466.0,16784.0
7495,PEACEHEALTH SOUTHWEST MEDICAL CENTER (500050),2018,Acute Care,Voluntary non-profit - Private,410.0,45.623486,-122.580636,WA,401.0,22713.0,599.0,15716.0,529.0,17661.0,615.0,16073.0
7496,PEACEHEALTH SOUTHWEST MEDICAL CENTER (500050),2018,Acute Care,Voluntary non-profit - Private,410.0,45.623486,-122.580636,WA,401.0,22713.0,599.0,15716.0,529.0,17661.0,615.0,16073.0
7497,OVERLAKE HOSPITAL MEDICAL CENTER (500051),2018,Acute Care,Voluntary non-profit - Other,298.0,,,WA,176.0,23133.0,518.0,13978.0,785.0,20138.0,630.0,15746.0
7498,OVERLAKE HOSPITAL MEDICAL CENTER (500051),2018,Acute Care,Voluntary non-profit - Other,298.0,,,WA,176.0,23133.0,518.0,13978.0,785.0,20138.0,630.0,15746.0
7499,KENNEWICK GENERAL HOSPITAL (500053),2018,Acute Care,Government - Hospital District or Authority,111.0,46.198875,-119.118463,WA,136.0,23810.0,311.0,16111.0,217.0,18574.0,304.0,16314.0
7500,KENNEWICK GENERAL HOSPITAL (500053),2018,Acute Care,Government - Hospital District or Authority,111.0,46.198875,-119.118463,WA,136.0,23810.0,311.0,16111.0,217.0,18574.0,304.0,16314.0
7501,PROVIDENCE SACRED HEART MEDICAL CENTER (500054),2018,Acute Care,Voluntary non-profit - Church,639.0,47.64831,-117.412168,WA,637.0,22082.0,564.0,16804.0,,20534.0,699.0,17658.0
7502,PROVIDENCE SACRED HEART MEDICAL CENTER (500054),2018,Acute Care,Voluntary non-profit - Church,639.0,47.64831,-117.412168,WA,637.0,22082.0,564.0,16804.0,,20534.0,699.0,17658.0
7503,KADLEC REGIONAL MEDICAL CENTER (500058),2018,Acute Care,Voluntary non-profit - Private,260.0,46.280462,-119.281121,WA,371.0,26174.0,535.0,16213.0,380.0,17883.0,618.0,16179.0
7504,KADLEC REGIONAL MEDICAL CENTER (500058),2018,Acute Care,Voluntary non-profit - Private,260.0,46.280462,-119.281121,WA,371.0,26174.0,535.0,16213.0,380.0,17883.0,618.0,16179.0
7505,CASCADE VALLEY HOSPITAL (500060),2018,Acute Care,Government - Hospital District or Authority,48.0,48.189802,-122.117589,WA,,,36.0,14761.0,35.0,18569.0,73.0,16741.0
7506,CASCADE VALLEY HOSPITAL (500060),2018,Acute Care,Government - Hospital District or Authority,48.0,48.189802,-122.117589,WA,,,36.0,14761.0,35.0,18569.0,73.0,16741.0
7507,HARBORVIEW MEDICAL CENTER (500064),2018,Acute Care,Government - Local,414.0,47.604084,-122.323372,WA,91.0,24660.0,103.0,15255.0,,,156.0,17470.0
7508,HARBORVIEW MEDICAL CENTER (500064),2018,Acute Care,Government - Local,414.0,47.604084,-122.323372,WA,91.0,24660.0,103.0,15255.0,,,156.0,17470.0
7509,OLYMPIC MEDICAL CENTER (500072),2018,Acute Care,Government - Local,78.0,48.114635,-123.414084,WA,63.0,21754.0,313.0,16920.0,315.0,19654.0,543.0,15876.0
7510,OLYMPIC MEDICAL CENTER (500072),2018,Acute Care,Government - Local,78.0,48.114635,-123.414084,WA,63.0,21754.0,313.0,16920.0,315.0,19654.0,543.0,15876.0
7511,PROVIDENCE HOLY FAMILY HOSPITAL (500077),2018,Acute Care,Voluntary non-profit - Church,182.0,47.709751,-117.405904,WA,93.0,22776.0,284.0,15632.0,550.0,22182.0,586.0,17736.0
7512,PROVIDENCE HOLY FAMILY HOSPITAL (500077),2018,Acute Care,Voluntary non-profit - Church,182.0,47.709751,-117.405904,WA,93.0,22776.0,284.0,15632.0,550.0,22182.0,586.0,17736.0
7513,MULTICARE GOOD SAMARITAN HOSPITAL (500079),2018,Acute Care,Voluntary non-profit - Private,309.0,47.177411,-122.289468,WA,355.0,21432.0,821.0,15234.0,480.0,20017.0,934.0,16909.0
7514,MULTICARE GOOD SAMARITAN HOSPITAL (500079),2018,Acute Care,Voluntary non-profit - Private,309.0,47.177411,-122.289468,WA,355.0,21432.0,821.0,15234.0,480.0,20017.0,934.0,16909.0
7515,EVERGREEN HEALTH MONROE (500084),2018,Acute Care,Government - Hospital District or Authority,29.0,47.863727,-121.990624,WA,,,43.0,17705.0,45.0,22054.0,56.0,16356.0
7516,EVERGREEN HEALTH MONROE (500084),2018,Acute Care,Government - Hospital District or Authority,29.0,47.863727,-121.990624,WA,,,43.0,17705.0,45.0,22054.0,56.0,16356.0
7517,VALLEY MEDICAL CENTER (500088),2018,Acute Care,Government - Hospital District or Authority,294.0,47.441094,-122.214251,WA,263.0,22687.0,557.0,15821.0,958.0,17633.0,576.0,17910.0
7518,VALLEY MEDICAL CENTER (500088),2018,Acute Care,Government - Hospital District or Authority,294.0,47.441094,-122.214251,WA,263.0,22687.0,557.0,15821.0,958.0,17633.0,576.0,17910.0
7519,ST JOSEPH MEDICAL CENTER (500108),2018,Acute Care,Voluntary non-profit - Church,351.0,47.245469,-122.448757,WA,236.0,23644.0,378.0,15615.0,305.0,19249.0,375.0,18032.0
7520,ST JOSEPH MEDICAL CENTER (500108),2018,Acute Care,Voluntary non-profit - Church,351.0,47.245469,-122.448757,WA,236.0,23644.0,378.0,15615.0,305.0,19249.0,375.0,18032.0
7521,MULTICARE VALLEY HOSPITAL (500119),2018,Acute Care,Proprietary,120.0,47.671647,-117.235868,WA,,,170.0,15503.0,484.0,21788.0,515.0,18257.0
7522,MULTICARE VALLEY HOSPITAL (500119),2018,Acute Care,Proprietary,120.0,47.671647,-117.235868,WA,,,170.0,15503.0,484.0,21788.0,515.0,18257.0
7523,EVERGREENHEALTH MEDICAL CENTER (500124),2018,Acute Care,Government - Hospital District or Authority,326.0,47.714872,-122.178506,WA,239.0,23405.0,448.0,16936.0,510.0,18916.0,759.0,17893.0
7524,EVERGREENHEALTH MEDICAL CENTER (500124),2018,Acute Care,Government - Hospital District or Authority,326.0,47.714872,-122.178506,WA,239.0,23405.0,448.0,16936.0,510.0,18916.0,759.0,17893.0
7525,TACOMA GENERAL ALLENMORE HOSPITAL (500129),2018,Acute Care,Voluntary non-profit - Private,371.0,,,WA,225.0,22616.0,643.0,15035.0,449.0,20477.0,731.0,17022.0
7526,TACOMA GENERAL ALLENMORE HOSPITAL (500129),2018,Acute Care,Voluntary non-profit - Private,371.0,,,WA,225.0,22616.0,643.0,15035.0,449.0,20477.0,731.0,17022.0
7527,CAPITAL MEDICAL CENTER (500139),2018,Acute Care,Voluntary non-profit - Private,108.0,47.041666,-122.951446,WA,93.0,24180.0,117.0,17144.0,555.0,17970.0,151.0,16716.0
7528,CAPITAL MEDICAL CENTER (500139),2018,Acute Care,Voluntary non-profit - Private,108.0,47.041666,-122.951446,WA,93.0,24180.0,117.0,17144.0,555.0,17970.0,151.0,16716.0
7529,ST FRANCIS COMMUNITY HOSPITAL (500141),2018,Acute Care,Voluntary non-profit - Church,123.0,47.292106,-122.322951,WA,136.0,25621.0,301.0,15525.0,135.0,20606.0,316.0,17187.0
7530,ST FRANCIS COMMUNITY HOSPITAL (500141),2018,Acute Care,Voluntary non-profit - Church,123.0,47.292106,-122.322951,WA,136.0,25621.0,301.0,15525.0,135.0,20606.0,316.0,17187.0
7531,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS (500148),2018,Acute Care,Voluntary non-profit - Private,20.0,47.433566,-120.321983,WA,,,,,41.0,18486.0,,
7532,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS (500148),2018,Acute Care,Voluntary non-profit - Private,20.0,47.433566,-120.321983,WA,,,,,41.0,18486.0,,
7533,LEGACY SALMON CREEK MEDICAL CENTER (500150),2018,Acute Care,Voluntary non-profit - Private,165.0,45.721823,-122.649899,WA,70.0,22308.0,333.0,14775.0,501.0,17225.0,359.0,15828.0
7534,LEGACY SALMON CREEK MEDICAL CENTER (500150),2018,Acute Care,Voluntary non-profit - Private,165.0,45.721823,-122.649899,WA,70.0,22308.0,333.0,14775.0,501.0,17225.0,359.0,15828.0
7535,ST ANTHONY HOSPITAL (500151),2018,Acute Care,Voluntary non-profit - Church,93.0,47.365033,-122.615063,WA,117.0,23588.0,303.0,14633.0,581.0,18209.0,486.0,18138.0
7536,ST ANTHONY HOSPITAL (500151),2018,Acute Care,Voluntary non-profit - Church,93.0,47.365033,-122.615063,WA,117.0,23588.0,303.0,14633.0,581.0,18209.0,486.0,18138.0
7537,SWEDISH ISSAQUAH (500152),2018,Acute Care,Voluntary non-profit - Private,116.0,47.536553,-122.02205,WA,82.0,22700.0,211.0,17090.0,298.0,20775.0,277.0,18437.0
7538,SWEDISH ISSAQUAH (500152),2018,Acute Care,Voluntary non-profit - Private,116.0,47.536553,-122.02205,WA,82.0,22700.0,211.0,17090.0,298.0,20775.0,277.0,18437.0
7539,DAYTON GENERAL HOSPITAL (501302),2018,Critical Access,Government - Hospital District or Authority,53.0,46.312564,-117.968872,WA,,,,,,,29.0,16488.0
7540,DAYTON GENERAL HOSPITAL (501302),2018,Critical Access,Government - Hospital District or Authority,53.0,46.312564,-117.968872,WA,,,,,,,29.0,16488.0
7541,WILLAPA HARBOR HOSPITAL (501303),2018,Critical Access,Government - Hospital District or Authority,10.0,46.662164,-123.812317,WA,,,,,,,81.0,14348.0
7542,WILLAPA HARBOR HOSPITAL (501303),2018,Critical Access,Government - Hospital District or Authority,10.0,46.662164,-123.812317,WA,,,,,,,81.0,14348.0
7543,SUMMIT PACIFIC MEDICAL CENTER-SWING BED UNIT (501304),2018,Critical Access,Government - Hospital District or Authority,10.0,47.006623,-123.391022,WA,,,,,,,43.0,15771.0
7544,SUMMIT PACIFIC MEDICAL CENTER-SWING BED UNIT (501304),2018,Critical Access,Government - Hospital District or Authority,10.0,47.006623,-123.391022,WA,,,,,,,43.0,15771.0
7545,LINCOLN HOSPITAL (501305),2018,Critical Access,Government - Hospital District or Authority,30.0,,,WA,,,29.0,18315.0,,,64.0,20830.0
7546,LINCOLN HOSPITAL (501305),2018,Critical Access,Government - Hospital District or Authority,30.0,,,WA,,,29.0,18315.0,,,64.0,20830.0
7547,COULEE MEDICAL CENTER (501308),2018,Critical Access,Government - Hospital District or Authority,25.0,47.942382,-119.005555,WA,,,27.0,17031.0,,,48.0,22198.0
7548,COULEE MEDICAL CENTER (501308),2018,Critical Access,Government - Hospital District or Authority,25.0,47.942382,-119.005555,WA,,,27.0,17031.0,,,48.0,22198.0
7549,PROVIDENCE ST JOSEPH HOSPITAL (501309),2018,Critical Access,Voluntary non-profit - Church,52.0,48.278213,-117.710846,WA,,,26.0,16470.0,,,71.0,17387.0
7550,PROVIDENCE ST JOSEPH HOSPITAL (501309),2018,Critical Access,Voluntary non-profit - Church,52.0,48.278213,-117.710846,WA,,,26.0,16470.0,,,71.0,17387.0
7551,NEWPORT COMMUNITY HOSPITAL (501310),2018,Critical Access,Government - Hospital District or Authority,61.0,48.18217,-117.04842,WA,,,,,,,93.0,13822.0
7552,NEWPORT COMMUNITY HOSPITAL (501310),2018,Critical Access,Government - Hospital District or Authority,61.0,48.18217,-117.04842,WA,,,,,,,93.0,13822.0
7553,PROSSER MEMORIAL HOSPITAL (501312),2018,Critical Access,Government - Hospital District or Authority,25.0,46.20763,-119.763502,WA,,,27.0,16954.0,27.0,21831.0,62.0,18217.0
7554,PROSSER MEMORIAL HOSPITAL (501312),2018,Critical Access,Government - Hospital District or Authority,25.0,46.20763,-119.763502,WA,,,27.0,16954.0,27.0,21831.0,62.0,18217.0
7555,OCEAN BEACH HOSPITAL (501314),2018,Critical Access,Government - Hospital District or Authority,24.0,46.311696,-124.043352,WA,,,,,,,60.0,16765.0
7556,OCEAN BEACH HOSPITAL (501314),2018,Critical Access,Government - Hospital District or Authority,24.0,46.311696,-124.043352,WA,,,,,,,60.0,16765.0
