,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI W Z Score,CDI W Z Score,CLABSI W Z Score,MRSA W Z Score,SSI W Z Score,PSI-90 W Z Score,Domain 1 Score,Domain 2 Score,Total HAC Score,Payment Reduction
5871,CHI ST LUKE'S HEALTH THE WOODLANDS HOSPITAL (450862),2018,Acute Care,Voluntary non-profit - Private,214.0,30.20566,-95.460773,TX,0.242,0.581,1.3693,0.5165,0.1077,0.8624,0.8624,0.5633,0.6082,Yes
5872,TEXAS SPINE AND JOINT HOSPITAL (450864),2018,Acute Care,Physician,19.0,32.329248,-95.299467,TX,-1.5254,-1.2783,,,,-1.7118,-1.7118,-1.4018,-1.4483,No
5873,TEXAS SPINE AND JOINT HOSPITAL (450864),2018,Acute Care,Physician,19.0,32.329248,-95.299467,TX,-1.5254,-1.2783,,,,-1.7118,-1.7118,-1.4018,-1.4483,No
5874,SETON SOUTHWEST HOSPITAL (450865),2018,Acute Care,Voluntary non-profit - Private,25.0,30.22696,-97.88951,TX,,-1.9602,,,,-0.0861,-0.0861,-1.9602,-1.6791,No
5875,SETON SOUTHWEST HOSPITAL (450865),2018,Acute Care,Voluntary non-profit - Private,25.0,30.22696,-97.88951,TX,,-1.9602,,,,-0.0861,-0.0861,-1.9602,-1.6791,No
5876,SETON NORTHWEST HOSPITAL (450867),2018,Acute Care,Voluntary non-profit - Private,106.0,30.40482,-97.74501,TX,,-0.8288,1.1037,-1.4551,-1.1675,-0.0912,-0.0912,-0.5869,-0.5126,No
5877,SETON NORTHWEST HOSPITAL (450867),2018,Acute Care,Voluntary non-profit - Private,106.0,30.40482,-97.74501,TX,,-0.8288,1.1037,-1.4551,-1.1675,-0.0912,-0.0912,-0.5869,-0.5126,No
5878,DOCTORS HOSPITAL AT RENAISSANCE (450869),2018,Acute Care,Proprietary,522.0,26.252424,-98.204109,TX,-1.0526,-1.1915,-0.3,-0.5212,-0.9771,-0.8112,-0.8112,-0.8085,-0.8089,No
5879,DOCTORS HOSPITAL AT RENAISSANCE (450869),2018,Acute Care,Proprietary,522.0,26.252424,-98.204109,TX,-1.0526,-1.1915,-0.3,-0.5212,-0.9771,-0.8112,-0.8112,-0.8085,-0.8089,No
5880,ARISE AUSTIN MEDICAL CENTER (450871),2018,Acute Care,Physician,22.0,30.271664,-97.795469,TX,,,,,,-0.1755,-0.1755,,-0.1755,No
5881,ARISE AUSTIN MEDICAL CENTER (450871),2018,Acute Care,Physician,22.0,30.271664,-97.795469,TX,,,,,,-0.1755,-0.1755,,-0.1755,No
5882,U S M D HOSPITAL AT ARLINGTON L P (450872),2018,Acute Care,Physician,35.0,32.679151,-97.115971,TX,-1.5254,1.9601,-1.511,,0.9427,-1.3125,-1.3125,-0.0334,-0.2253,No
5883,U S M D HOSPITAL AT ARLINGTON L P (450872),2018,Acute Care,Physician,35.0,32.679151,-97.115971,TX,-1.5254,1.9601,-1.511,,0.9427,-1.3125,-1.3125,-0.0334,-0.2253,No
5884,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS (450874),2018,Acute Care,Proprietary,20.0,32.912261,-96.948091,TX,,,,,,-0.6666,-0.6666,,-0.6666,No
5885,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS (450874),2018,Acute Care,Proprietary,20.0,32.912261,-96.948091,TX,,,,,,-0.6666,-0.6666,,-0.6666,No
5886,PHYSICIANS SURGICAL HOSPITAL AT QUAIL CREEK (450875),2018,Acute Care,Proprietary,35.0,35.210675,-101.913568,TX,-1.5254,,,,0.1042,-1.7118,-1.7118,-0.7106,-0.8608,No
5887,PHYSICIANS SURGICAL HOSPITAL AT QUAIL CREEK (450875),2018,Acute Care,Proprietary,35.0,35.210675,-101.913568,TX,-1.5254,,,,0.1042,-1.7118,-1.7118,-0.7106,-0.8608,No
5888,LUBBOCK HEART HOSPITAL LP (450876),2018,Acute Care,Proprietary,73.0,33.602527,-101.914287,TX,2.1498,1.9601,0.1296,,,1.2982,1.2982,1.4131,1.3959,Yes
5889,LUBBOCK HEART HOSPITAL LP (450876),2018,Acute Care,Proprietary,73.0,33.602527,-101.914287,TX,2.1498,1.9601,0.1296,,,1.2982,1.2982,1.4131,1.3959,Yes
5890,FOUNDATION SURGICAL HOSPITAL OF EL PASO (450877),2018,Acute Care,Proprietary,40.0,31.734985,-106.301578,TX,,,,,-1.4872,-1.0011,-1.0011,-1.4872,-1.4142,No
5891,FOUNDATION SURGICAL HOSPITAL OF EL PASO (450877),2018,Acute Care,Proprietary,40.0,31.734985,-106.301578,TX,,,,,-1.4872,-1.0011,-1.0011,-1.4872,-1.4142,No
5892,BAYLOR SURGICAL HOSPITAL AT FORT WORTH (450880),2018,Acute Care,Voluntary non-profit - Private,32.0,32.725778,-97.346185,TX,,,,,,-1.2434,-1.2434,,-1.2434,No
5893,BAYLOR SURGICAL HOSPITAL AT FORT WORTH (450880),2018,Acute Care,Voluntary non-profit - Private,32.0,32.725778,-97.346185,TX,,,,,,-1.2434,-1.2434,,-1.2434,No
5894,BAYLOR MEDICAL CENTER AT TROPHY CLUB (450883),2018,Acute Care,Proprietary,21.0,32.987984,-97.175031,TX,,,,,,-0.8788,-0.8788,,-0.8788,No
5895,BAYLOR MEDICAL CENTER AT TROPHY CLUB (450883),2018,Acute Care,Proprietary,21.0,32.987984,-97.175031,TX,,,,,,-0.8788,-0.8788,,-0.8788,No
5896,BAYLOR SCOTT AND WHITE MEDICAL CENTER CENTENNIAL (450885),2018,Acute Care,Voluntary non-profit - Other,118.0,33.115871,-96.769892,TX,-0.0754,-0.3257,-1.1186,,1.7061,0.3529,0.3529,0.0466,0.0925,No
5897,BAYLOR SCOTT AND WHITE MEDICAL CENTER CENTENNIAL (450885),2018,Acute Care,Voluntary non-profit - Other,118.0,33.115871,-96.769892,TX,-0.0754,-0.3257,-1.1186,,1.7061,0.3529,0.3529,0.0466,0.0925,No
5898,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE (450888),2018,Acute Care,Government - State,16.0,32.94097,-97.127578,TX,,,,,,-1.0688,-1.0688,,-1.0688,No
5899,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE (450888),2018,Acute Care,Government - State,16.0,32.94097,-97.127578,TX,,,,,,-1.0688,-1.0688,,-1.0688,No
5900,TEXAS INSTITUTE FOR SURGERY AT TEXAS HEALTH PRESBYTERIAN DALLAS (450889),2018,Acute Care,Proprietary,9.0,32.876377,-96.761726,TX,,,,,,-0.4753,-0.4753,,-0.4753,No
5901,TEXAS INSTITUTE FOR SURGERY AT TEXAS HEALTH PRESBYTERIAN DALLAS (450889),2018,Acute Care,Proprietary,9.0,32.876377,-96.761726,TX,,,,,,-0.4753,-0.4753,,-0.4753,No
5902,BAYLOR SCOTT & WHITE MEDICAL CENTER PLANO (450890),2018,Acute Care,Voluntary non-profit - Other,136.0,33.014361,-96.791185,TX,0.9119,1.314,-0.0244,1.7031,0.9741,1.8008,1.8008,0.9758,1.0995,Yes
5903,BAYLOR SCOTT & WHITE MEDICAL CENTER PLANO (450890),2018,Acute Care,Voluntary non-profit - Other,136.0,33.014361,-96.791185,TX,0.9119,1.314,-0.0244,1.7031,0.9741,1.8008,1.8008,0.9758,1.0995,Yes
5904,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY (450891),2018,Acute Care,Proprietary,18.0,33.045103,-96.832226,TX,,,,,-0.1141,-0.9645,-0.9645,-0.1141,-0.2417,No
5905,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY (450891),2018,Acute Care,Proprietary,18.0,33.045103,-96.832226,TX,,,,,-0.1141,-0.9645,-0.9645,-0.1141,-0.2417,No
5906,THE HEART HOSPITAL BAYLOR DENTON (450893),2018,Acute Care,Physician,20.0,33.17697,-97.088199,TX,,,,,,-0.335,-0.335,,,No
5907,THE HEART HOSPITAL BAYLOR DENTON (450893),2018,Acute Care,Physician,20.0,33.17697,-97.088199,TX,,,,,,-0.335,-0.335,,,No
5908,PINE CREEK MEDICAL CENTER LLP (450894),2018,Acute Care,Physician,16.0,,,TX,,,,,,-1.0828,-1.0828,,-1.0828,No
5909,PINE CREEK MEDICAL CENTER LLP (450894),2018,Acute Care,Physician,16.0,,,TX,,,,,,-1.0828,-1.0828,,-1.0828,No
5910,UTAH VALLEY HOSPITAL (460001),2018,Acute Care,Voluntary non-profit - Private,370.0,40.248084,-111.667383,UT,-0.0653,0.1417,-1.511,-0.802,-0.4897,-1.2562,-1.2562,-0.5453,-0.6519,No
5911,UTAH VALLEY HOSPITAL (460001),2018,Acute Care,Voluntary non-profit - Private,370.0,40.248084,-111.667383,UT,-0.0653,0.1417,-1.511,-0.802,-0.4897,-1.2562,-1.2562,-0.5453,-0.6519,No
5912,SALT LAKE REGIONAL MEDICAL CENTER (460003),2018,Acute Care,Proprietary,144.0,40.769348,-111.861175,UT,-1.5254,0.9692,-0.0074,,-0.2452,1.1533,1.1533,-0.2022,0.0011,No
5913,SALT LAKE REGIONAL MEDICAL CENTER (460003),2018,Acute Care,Proprietary,144.0,40.769348,-111.861175,UT,-1.5254,0.9692,-0.0074,,-0.2452,1.1533,1.1533,-0.2022,0.0011,No
5914,MCKAY DEE HOSPITAL (460004),2018,Acute Care,Voluntary non-profit - Private,312.0,41.182796,-111.949118,UT,-0.6784,-0.3512,-0.3085,-1.1898,0.7278,0.288,0.288,-0.36,-0.2628,No
5915,MCKAY DEE HOSPITAL (460004),2018,Acute Care,Voluntary non-profit - Private,312.0,41.182796,-111.949118,UT,-0.6784,-0.3512,-0.3085,-1.1898,0.7278,0.288,0.288,-0.36,-0.2628,No
5916,OGDEN REGIONAL MEDICAL CENTER (460005),2018,Acute Care,Proprietary,177.0,41.163502,-111.96862,UT,0.8367,1.2986,0.982,-1.4551,0.906,-1.2244,-1.2244,0.5137,0.253,No
5917,OGDEN REGIONAL MEDICAL CENTER (460005),2018,Acute Care,Proprietary,177.0,41.163502,-111.96862,UT,0.8367,1.2986,0.982,-1.4551,0.906,-1.2244,-1.2244,0.5137,0.253,No
5918,LDS HOSPITAL (460006),2018,Acute Care,Voluntary non-profit - Private,244.0,40.778509,-111.880576,UT,0.0817,1.8656,1.0631,0.698,0.8449,-1.0797,-1.0797,0.9107,0.6121,Yes
5919,LDS HOSPITAL (460006),2018,Acute Care,Voluntary non-profit - Private,244.0,40.778509,-111.880576,UT,0.0817,1.8656,1.0631,0.698,0.8449,-1.0797,-1.0797,0.9107,0.6121,Yes
5920,CEDAR CITY HOSPITAL (460007),2018,Acute Care,Voluntary non-profit - Private,48.0,37.700591,-113.063985,UT,-0.1271,0.7853,0.0213,,0.644,-0.8866,-0.8866,0.3309,0.1482,No
5921,CEDAR CITY HOSPITAL (460007),2018,Acute Care,Voluntary non-profit - Private,48.0,37.700591,-113.063985,UT,-0.1271,0.7853,0.0213,,0.644,-0.8866,-0.8866,0.3309,0.1482,No
5922,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND CLINICS (460009),2018,Acute Care,Government - State,602.0,40.772019,-111.837022,UT,0.6413,0.6423,-0.4015,-0.4499,2.1044,-1.7118,-1.7118,0.5073,0.1744,No
5923,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND CLINICS (460009),2018,Acute Care,Government - State,602.0,40.772019,-111.837022,UT,0.6413,0.6423,-0.4015,-0.4499,2.1044,-1.7118,-1.7118,0.5073,0.1744,No
5924,INTERMOUNTAIN MEDICAL CENTER (460010),2018,Acute Care,Voluntary non-profit - Private,487.0,40.658731,-111.894491,UT,2.1498,0.982,0.1228,-0.3785,0.1182,-1.7118,-1.7118,0.5988,0.2522,No
5925,INTERMOUNTAIN MEDICAL CENTER (460010),2018,Acute Care,Voluntary non-profit - Private,487.0,40.658731,-111.894491,UT,2.1498,0.982,0.1228,-0.3785,0.1182,-1.7118,-1.7118,0.5988,0.2522,No
5926,CASTLEVIEW HOSPITAL (460011),2018,Acute Care,Proprietary,45.0,39.605402,-110.831911,UT,1.1257,1.3293,,,2.1044,-0.9901,-0.9901,1.5198,1.1433,Yes
5927,CASTLEVIEW HOSPITAL (460011),2018,Acute Care,Proprietary,45.0,39.605402,-110.831911,UT,1.1257,1.3293,,,2.1044,-0.9901,-0.9901,1.5198,1.1433,Yes
5928,MOUNTAIN VIEW HOSPITAL (460013),2018,Acute Care,Proprietary,124.0,40.044633,-111.715257,UT,-0.772,0.1417,-1.511,,-0.3832,-0.0981,-0.0981,-0.6311,-0.5512,No
5929,MOUNTAIN VIEW HOSPITAL (460013),2018,Acute Care,Proprietary,124.0,40.044633,-111.715257,UT,-0.772,0.1417,-1.511,,-0.3832,-0.0981,-0.0981,-0.6311,-0.5512,No
5930,MOUNTAIN WEST MEDICAL CENTER (460014),2018,Acute Care,Proprietary,36.0,,,UT,,1.9601,,,,-0.0177,-0.0177,1.9601,1.6635,Yes
5931,MOUNTAIN WEST MEDICAL CENTER (460014),2018,Acute Care,Proprietary,36.0,,,UT,,1.9601,,,,-0.0177,-0.0177,1.9601,1.6635,Yes
5932,LOGAN REGIONAL HOSPITAL (460015),2018,Acute Care,Voluntary non-profit - Private,137.0,41.757461,-111.822877,UT,-0.0035,-0.6143,-0.459,-0.5228,0.0239,0.9792,0.9792,-0.3152,-0.121,No
5933,LOGAN REGIONAL HOSPITAL (460015),2018,Acute Care,Voluntary non-profit - Private,137.0,41.757461,-111.822877,UT,-0.0035,-0.6143,-0.459,-0.5228,0.0239,0.9792,0.9792,-0.3152,-0.121,No
5934,BRIGHAM CITY COMMUNITY HOSPITAL (460017),2018,Acute Care,Proprietary,40.0,41.49107,-112.024441,UT,,0.9207,,,-0.1368,-0.5369,-0.5369,0.3919,0.2526,No
5935,BRIGHAM CITY COMMUNITY HOSPITAL (460017),2018,Acute Care,Proprietary,40.0,41.49107,-112.024441,UT,,0.9207,,,-0.1368,-0.5369,-0.5369,0.3919,0.2526,No
5936,UINTAH BASIN MEDICAL CENTER (460019),2018,Acute Care,Voluntary non-profit - Other,87.0,40.302755,-109.997086,UT,,-1.7125,,,,-0.0974,-0.0974,-1.7125,-1.4702,No
5937,UINTAH BASIN MEDICAL CENTER (460019),2018,Acute Care,Voluntary non-profit - Other,87.0,40.302755,-109.997086,UT,,-1.7125,,,,-0.0974,-0.0974,-1.7125,-1.4702,No
5938,DIXIE REGIONAL MEDICAL CENTER (460021),2018,Acute Care,Voluntary non-profit - Private,262.0,37.09985,-113.55333,UT,-0.5214,-0.0652,-0.4032,1.0222,-0.3849,-0.0394,-0.0394,-0.0705,-0.0658,No
5939,DIXIE REGIONAL MEDICAL CENTER (460021),2018,Acute Care,Voluntary non-profit - Private,262.0,37.09985,-113.55333,UT,-0.5214,-0.0652,-0.4032,1.0222,-0.3849,-0.0394,-0.0394,-0.0705,-0.0658,No
5940,AMERICAN FORK HOSPITAL (460023),2018,Acute Care,Voluntary non-profit - Private,87.0,40.380506,-111.769094,UT,-0.8238,0.0574,-1.511,-0.4964,0.651,0.1331,0.1331,-0.4246,-0.3409,No
5941,AMERICAN FORK HOSPITAL (460023),2018,Acute Care,Voluntary non-profit - Private,87.0,40.380506,-111.769094,UT,-0.8238,0.0574,-1.511,-0.4964,0.651,0.1331,0.1331,-0.4246,-0.3409,No
5942,SEVIER VALLEY MEDICAL CENTER (460026),2018,Acute Care,Voluntary non-profit - Private,24.0,38.783275,-112.084663,UT,,-1.9602,,,,0.1491,0.1491,-1.9602,-1.6438,No
5943,SEVIER VALLEY MEDICAL CENTER (460026),2018,Acute Care,Voluntary non-profit - Private,24.0,38.783275,-112.084663,UT,,-1.9602,,,,0.1491,0.1491,-1.9602,-1.6438,No
5944,ASHLEY REGIONAL MEDICAL CENTER (460030),2018,Acute Care,Proprietary,38.0,40.45779,-109.530464,UT,,-1.6154,,,1.0038,0.8871,0.8871,-0.3058,-0.1269,No
5945,ASHLEY REGIONAL MEDICAL CENTER (460030),2018,Acute Care,Proprietary,38.0,40.45779,-109.530464,UT,,-1.6154,,,1.0038,0.8871,0.8871,-0.3058,-0.1269,No
5946,BEAR RIVER VALLEY HOSPITAL (460039),2018,Acute Care,Voluntary non-profit - Private,16.0,41.723768,-112.181979,UT,,,,,,-0.0544,-0.0544,,-0.0544,No
5947,BEAR RIVER VALLEY HOSPITAL (460039),2018,Acute Care,Voluntary non-profit - Private,16.0,41.723768,-112.181979,UT,,,,,,-0.0544,-0.0544,,-0.0544,No
5948,DAVIS HOSPITAL AND MEDICAL CENTER (460041),2018,Acute Care,Proprietary,204.0,41.089242,-111.995471,UT,-0.6617,-0.9591,0.0619,-0.5011,-1.1989,0.4919,0.4919,-0.6518,-0.4802,No
5949,DAVIS HOSPITAL AND MEDICAL CENTER (460041),2018,Acute Care,Proprietary,204.0,41.089242,-111.995471,UT,-0.6617,-0.9591,0.0619,-0.5011,-1.1989,0.4919,0.4919,-0.6518,-0.4802,No
5950,LAKEVIEW HOSPITAL (460042),2018,Acute Care,Proprietary,98.0,40.886855,-111.868618,UT,-0.0637,1.9601,-1.511,,-0.3273,-1.145,-1.145,0.0146,-0.1594,No
5951,LAKEVIEW HOSPITAL (460042),2018,Acute Care,Proprietary,98.0,40.886855,-111.868618,UT,-0.0637,1.9601,-1.511,,-0.3273,-1.145,-1.145,0.0146,-0.1594,No
5952,OREM COMMUNITY HOSPITAL (460043),2018,Acute Care,Voluntary non-profit - Private,20.0,40.303255,-111.705407,UT,,-1.9602,,,,-0.009,-0.009,-1.9602,-1.6675,No
5953,OREM COMMUNITY HOSPITAL (460043),2018,Acute Care,Voluntary non-profit - Private,20.0,40.303255,-111.705407,UT,,-1.9602,,,,-0.009,-0.009,-1.9602,-1.6675,No
5954,ALTA VIEW HOSPITAL (460044),2018,Acute Care,Voluntary non-profit - Private,64.0,40.57736,-111.853191,UT,0.8367,1.4136,,,0.5916,0.1811,0.1811,0.9473,0.8324,Yes
5955,ALTA VIEW HOSPITAL (460044),2018,Acute Care,Voluntary non-profit - Private,64.0,40.57736,-111.853191,UT,0.8367,1.4136,,,0.5916,0.1811,0.1811,0.9473,0.8324,Yes
5956,ST MARK'S HOSPITAL (460047),2018,Acute Care,Voluntary non-profit - Other,275.0,40.687062,-111.857446,UT,-0.5431,0.3435,1.146,0.2295,-0.5019,-0.7616,-0.7616,0.1348,0.0003,No
5957,ST MARK'S HOSPITAL (460047),2018,Acute Care,Voluntary non-profit - Other,275.0,40.687062,-111.857446,UT,-0.5431,0.3435,1.146,0.2295,-0.5019,-0.7616,-0.7616,0.1348,0.0003,No
5958,THE ORTHOPEDIC SPECIALTY HOSPITAL (460049),2018,Acute Care,Voluntary non-profit - Private,38.0,,,UT,,-1.9602,,,,-0.5645,-0.5645,-1.9602,-1.7509,No
5959,THE ORTHOPEDIC SPECIALTY HOSPITAL (460049),2018,Acute Care,Voluntary non-profit - Private,38.0,,,UT,,-1.9602,,,,-0.5645,-0.5645,-1.9602,-1.7509,No
5960,JORDAN VALLEY MEDICAL CENTER (460051),2018,Acute Care,Voluntary non-profit - Other,294.0,40.587958,-111.975285,UT,0.0566,1.2706,2.1946,0.076,2.0974,-0.5377,-0.5377,1.139,0.8875,Yes
5961,JORDAN VALLEY MEDICAL CENTER (460051),2018,Acute Care,Voluntary non-profit - Other,294.0,40.587958,-111.975285,UT,0.0566,1.2706,2.1946,0.076,2.0974,-0.5377,-0.5377,1.139,0.8875,Yes
5962,TIMPANOGOS REGIONAL HOSPITAL (460052),2018,Acute Care,Proprietary,117.0,40.312173,-111.71499,UT,-1.5254,-0.5326,1.3963,,-0.5072,-0.4374,-0.4374,-0.2922,-0.314,No
5963,TIMPANOGOS REGIONAL HOSPITAL (460052),2018,Acute Care,Proprietary,117.0,40.312173,-111.71499,UT,-1.5254,-0.5326,1.3963,,-0.5072,-0.4374,-0.4374,-0.2922,-0.314,No
5964,CACHE VALLEY HOSPITAL (460054),2018,Acute Care,Proprietary,25.0,41.775714,-111.823092,UT,,,,,,-0.7693,-0.7693,,-0.7693,No
5965,CACHE VALLEY HOSPITAL (460054),2018,Acute Care,Proprietary,25.0,41.775714,-111.823092,UT,,,,,,-0.7693,-0.7693,,-0.7693,No
5966,PARK CITY HOSPITAL (460057),2018,Acute Care,Proprietary,34.0,40.687697,-111.468952,UT,,-1.2885,,,,-0.2702,-0.2702,-1.2885,-1.1358,No
5967,PARK CITY HOSPITAL (460057),2018,Acute Care,Proprietary,34.0,40.687697,-111.468952,UT,,-1.2885,,,,-0.2702,-0.2702,-1.2885,-1.1358,No
5968,RIVERTON HOSPITAL (460058),2018,Acute Care,Voluntary non-profit - Private,88.0,40.522238,-111.979725,UT,-0.2174,-0.719,,,0.7907,0.6666,0.6666,-0.0485,0.0587,No
5969,RIVERTON HOSPITAL (460058),2018,Acute Care,Voluntary non-profit - Private,88.0,40.522238,-111.979725,UT,-0.2174,-0.719,,,0.7907,0.6666,0.6666,-0.0485,0.0587,No
5970,LONE PEAK HOSPITAL (460060),2018,Acute Care,Proprietary,33.0,40.535238,-111.891464,UT,,0.0932,,,,-0.2585,-0.2585,0.0932,0.0404,No
5971,LONE PEAK HOSPITAL (460060),2018,Acute Care,Proprietary,33.0,40.535238,-111.891464,UT,,0.0932,,,,-0.2585,-0.2585,0.0932,0.0404,No
5972,CENTRAL VERMONT MEDICAL CENTER (470001),2018,Acute Care,Voluntary non-profit - Private,79.0,,,VT,0.1284,-1.1532,-1.511,-0.1086,2.1044,0.2852,0.2852,-0.108,-0.049,No
5973,CENTRAL VERMONT MEDICAL CENTER (470001),2018,Acute Care,Voluntary non-profit - Private,79.0,,,VT,0.1284,-1.1532,-1.511,-0.1086,2.1044,0.2852,0.2852,-0.108,-0.049,No
5974,UNIV. OF VERMONT - FLETCHER ALLEN HEALTH CARE (470003),2018,Acute Care,Voluntary non-profit - Other,456.0,44.480991,-73.195518,VT,-0.1689,0.4686,-0.0345,0.048,2.1044,-0.7952,-0.7952,0.4835,0.2917,No
5975,UNIV. OF VERMONT - FLETCHER ALLEN HEALTH CARE (470003),2018,Acute Care,Voluntary non-profit - Other,456.0,44.480991,-73.195518,VT,-0.1689,0.4686,-0.0345,0.048,2.1044,-0.7952,-0.7952,0.4835,0.2917,No
5976,RUTLAND REGIONAL MEDICAL CENTER (470005),2018,Acute Care,Voluntary non-profit - Other,124.0,43.599188,-72.956195,VT,-0.4629,-0.7241,-0.9918,-0.8175,1.1156,-0.312,-0.312,-0.3761,-0.3665,No
5977,RUTLAND REGIONAL MEDICAL CENTER (470005),2018,Acute Care,Voluntary non-profit - Other,124.0,43.599188,-72.956195,VT,-0.4629,-0.7241,-0.9918,-0.8175,1.1156,-0.312,-0.312,-0.3761,-0.3665,No
5978,BRATTLEBORO MEMORIAL HOSPITAL (470011),2018,Acute Care,Voluntary non-profit - Private,47.0,42.84207,-72.564643,VT,,0.3562,,,-1.4872,-0.9982,-0.9982,-0.5655,-0.6304,No
5979,BRATTLEBORO MEMORIAL HOSPITAL (470011),2018,Acute Care,Voluntary non-profit - Private,47.0,42.84207,-72.564643,VT,,0.3562,,,-1.4872,-0.9982,-0.9982,-0.5655,-0.6304,No
5980,SOUTHWESTERN VERMONT MEDICAL CENTER (470012),2018,Acute Care,Voluntary non-profit - Private,76.0,42.873911,-73.204343,VT,-0.7369,-0.9642,-1.511,,1.1558,-0.7871,-0.7871,-0.5141,-0.555,No
5981,SOUTHWESTERN VERMONT MEDICAL CENTER (470012),2018,Acute Care,Voluntary non-profit - Private,76.0,42.873911,-73.204343,VT,-0.7369,-0.9642,-1.511,,1.1558,-0.7871,-0.7871,-0.5141,-0.555,No
5982,NORTHWESTERN MEDICAL CENTER INC (470024),2018,Acute Care,Voluntary non-profit - Other,52.0,44.806463,-73.072549,VT,-0.488,1.9601,,,1.2798,-0.436,-0.436,0.9173,0.7143,Yes
5983,NORTHWESTERN MEDICAL CENTER INC (470024),2018,Acute Care,Voluntary non-profit - Other,52.0,44.806463,-73.072549,VT,-0.488,1.9601,,,1.2798,-0.436,-0.436,0.9173,0.7143,Yes
5984,NORTON COMMUNITY HOSPITAL (490001),2018,Acute Care,Voluntary non-profit - Other,84.0,36.932031,-82.64338,VA,-1.0392,-0.9335,-1.511,1.4767,-1.4872,0.2455,0.2455,-0.6989,-0.5572,No
5985,NORTON COMMUNITY HOSPITAL (490001),2018,Acute Care,Voluntary non-profit - Other,84.0,36.932031,-82.64338,VA,-1.0392,-0.9335,-1.511,1.4767,-1.4872,0.2455,0.2455,-0.6989,-0.5572,No
5986,RUSSELL COUNTY MEDICAL CENTER (490002),2018,Acute Care,Voluntary non-profit - Private,63.0,36.899027,-82.078105,VA,-1.5254,-0.9233,,,,-0.037,-0.037,-1.2243,-1.0462,No
5987,RUSSELL COUNTY MEDICAL CENTER (490002),2018,Acute Care,Voluntary non-profit - Private,63.0,36.899027,-82.078105,VA,-1.5254,-0.9233,,,,-0.037,-0.037,-1.2243,-1.0462,No
5988,SENTARA RMH MEDICAL CENTER (490004),2018,Acute Care,Voluntary non-profit - Private,238.0,38.40614,-78.858322,VA,-0.1839,0.9896,-0.9816,-0.6438,1.4004,-0.2808,-0.2808,0.1161,0.0566,No
5989,SENTARA RMH MEDICAL CENTER (490004),2018,Acute Care,Voluntary non-profit - Private,238.0,38.40614,-78.858322,VA,-0.1839,0.9896,-0.9816,-0.6438,1.4004,-0.2808,-0.2808,0.1161,0.0566,No
5990,WINCHESTER MEDICAL CENTER (490005),2018,Acute Care,Voluntary non-profit - Private,461.0,39.1916,-78.193088,VA,-0.1455,1.3038,-0.6434,-0.1893,1.2344,-1.0695,-1.0695,0.312,0.1048,No
5991,WINCHESTER MEDICAL CENTER (490005),2018,Acute Care,Voluntary non-profit - Private,461.0,39.1916,-78.193088,VA,-0.1455,1.3038,-0.6434,-0.1893,1.2344,-1.0695,-1.0695,0.312,0.1048,No
5992,SENTARA NORFOLK GENERAL HOSPITAL (490007),2018,Acute Care,Voluntary non-profit - Other,527.0,36.859728,-76.30482,VA,0.2053,-0.0039,-0.8632,-0.2033,2.1044,0.7534,0.7534,0.2479,0.3237,No
5993,SENTARA NORFOLK GENERAL HOSPITAL (490007),2018,Acute Care,Voluntary non-profit - Other,527.0,36.859728,-76.30482,VA,0.2053,-0.0039,-0.8632,-0.2033,2.1044,0.7534,0.7534,0.2479,0.3237,No
5994,UNIVERSITY OF VIRGINIA MEDICAL CENTER (490009),2018,Acute Care,Government - State,600.0,38.031829,-78.498455,VA,0.2621,1.4698,0.3782,0.4343,0.5025,-0.1662,-0.1662,0.6094,0.493,Yes
5995,UNIVERSITY OF VIRGINIA MEDICAL CENTER (490009),2018,Acute Care,Government - State,600.0,38.031829,-78.498455,VA,0.2621,1.4698,0.3782,0.4343,0.5025,-0.1662,-0.1662,0.6094,0.493,Yes
5996,BON SECOURS DEPAUL MEDICAL CENTER (490011),2018,Acute Care,Voluntary non-profit - Private,133.0,36.89843,-76.281644,VA,0.7298,-0.7164,-1.1998,1.2114,-0.0757,-0.6917,-0.6917,-0.0101,-0.1124,No
5997,BON SECOURS DEPAUL MEDICAL CENTER (490011),2018,Acute Care,Voluntary non-profit - Private,133.0,36.89843,-76.281644,VA,0.7298,-0.7164,-1.1998,1.2114,-0.0757,-0.6917,-0.6917,-0.0101,-0.1124,No
5998,SENTARA HALIFAX REGIONAL HOSPITAL (490013),2018,Acute Care,Voluntary non-profit - Private,143.0,36.713485,-78.913198,VA,0.06,-0.8467,-1.511,-1.4551,0.0046,-0.6563,-0.6563,-0.7496,-0.7356,No
5999,SENTARA HALIFAX REGIONAL HOSPITAL (490013),2018,Acute Care,Voluntary non-profit - Private,143.0,36.713485,-78.913198,VA,0.06,-0.8467,-1.511,-1.4551,0.0046,-0.6563,-0.6563,-0.7496,-0.7356,No
