,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Abdomen CT Use of Contrast Material (OP-10),MRI Lumbar Spine for Low Back Pain (OP-8),Mammography Follow-up Rates (OP-9),Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13),Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14),Thorax CT Use of Contrast Material (OP-11)
3438,ST JOSEPH MEDICAL CENTER (500108),2016,Acute Care,Voluntary non-profit - Church,351.0,47.245469,-122.448757,WA,6.0,33.3,,2.9,2.0,0.2
3439,VALLEY HOSPITAL (500119),2016,Acute Care,Proprietary,120.0,47.671647,-117.235868,WA,0.2,,4.4,6.3,6.4,0.0
3440,EVERGREENHEALTH MEDICAL CENTER (500124),2016,Acute Care,Government - Hospital District or Authority,326.0,47.714872,-122.178506,WA,2.2,55.3,9.2,3.3,3.0,0.5
3441,TACOMA GENERAL ALLENMORE HOSPITAL (500129),2016,Acute Care,Voluntary non-profit - Private,371.0,,,WA,3.6,40.8,8.9,1.5,3.4,0.8
3442,CAPITAL MEDICAL CENTER (500139),2016,Acute Care,Voluntary non-profit - Private,108.0,47.041666,-122.951446,WA,5.8,,6.5,,,0.4
3443,ST FRANCIS COMMUNITY HOSPITAL (500141),2016,Acute Care,Voluntary non-profit - Church,123.0,47.292106,-122.322951,WA,2.9,38.8,8.9,3.8,1.3,0.3
3444,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS (500148),2016,Acute Care,Voluntary non-profit - Private,20.0,47.433566,-120.321983,WA,20.6,,,2.6,0.0,2.3
3445,LEGACY SALMON CREEK MEDICAL CENTER (500150),2016,Acute Care,Voluntary non-profit - Private,165.0,45.721823,-122.649899,WA,4.2,56.0,5.0,2.2,2.2,0.0
3446,ST ANTHONY HOSPITAL (500151),2016,Acute Care,Voluntary non-profit - Church,93.0,47.365033,-122.615063,WA,5.9,31.0,10.5,3.7,,0.4
3447,SWEDISH ISSAQUAH (500152),2016,Acute Care,Voluntary non-profit - Private,116.0,47.536553,-122.02205,WA,8.6,42.5,11.2,6.1,1.7,0.7
3448,DAYTON GENERAL HOSPITAL (501302),2016,Critical Access,Government - Hospital District or Authority,53.0,46.312564,-117.968872,WA,,,,,0.0,
3449,WILLAPA HARBOR HOSPITAL (501303),2016,Critical Access,Government - Hospital District or Authority,10.0,46.662164,-123.812317,WA,5.0,,17.0,,,0.9
3450,SUMMIT PACIFIC MEDICAL CENTER-SWING BED UNIT (501304),2016,Critical Access,Government - Hospital District or Authority,10.0,47.006623,-123.391022,WA,2.3,,6.9,,0.9,1.2
3451,LINCOLN HOSPITAL (501305),2016,Critical Access,Government - Hospital District or Authority,30.0,,,WA,0.9,,8.5,,6.5,1.6
3452,COULEE COMMUNITY HOSPITAL (501308),2016,Critical Access,Government - Hospital District or Authority,25.0,47.942382,-119.005555,WA,5.3,,5.2,,,1.9
3453,PROVIDENCE ST JOSEPH HOSPITAL (501309),2016,Critical Access,Voluntary non-profit - Church,52.0,48.278213,-117.710846,WA,4.0,,12.0,,,0.0
3454,NEWPORT COMMUNITY HOSPITAL (501310),2016,Critical Access,Government - Hospital District or Authority,61.0,48.18217,-117.04842,WA,1.3,,8.6,,,2.7
3455,EAST ADAMS RURAL HOSPITAL (501311),2016,Critical Access,Government - Hospital District or Authority,9.0,47.120959,-118.372258,WA,,,,,0.0,
3456,SKYLINE HOSPITAL (501315),2016,Critical Access,Government - Hospital District or Authority,17.0,45.722474,-121.469921,WA,7.1,,14.0,,,1.8
3457,KLICKITAT VALLEY HOSPITAL (501316),2016,Critical Access,Government - Hospital District or Authority,21.0,45.820239,-120.812299,WA,6.3,,17.2,,,0.0
3458,COLUMBIA BASIN HOSPITAL (501317),2016,Critical Access,Government - Hospital District or Authority,72.0,47.315742,-119.548125,WA,68.6,,3.5,,0.0,
3459,OTHELLO COMMUNITY HOSPITAL (501318),2016,Critical Access,Government - Hospital District or Authority,16.0,46.830363,-119.154363,WA,0.0,,11.3,,0.0,
3460,MORTON GENERAL HOSPITAL (501319),2016,Critical Access,Government - Local,25.0,46.555953,-122.279878,WA,7.5,,13.7,,0.0,6.3
3461,NORTH VALLEY HOSPITAL (501321),2016,Critical Access,Government - Hospital District or Authority,21.0,48.706819,-119.439597,WA,19.5,,6.3,,,12.9
3462,FERRY COUNTY MEMORIAL HOSPITAL (501322),2016,Critical Access,Government - Hospital District or Authority,25.0,48.652745,-118.733177,WA,1.5,,,,,
3463,JEFFERSON HEALTHCARE (501323),2016,Critical Access,Government - Hospital District or Authority,25.0,48.105539,-122.790285,WA,12.1,,10.8,,2.2,2.8
3464,PROVIDENCE MOUNT CARMEL HOSPITAL (501326),2016,Critical Access,Voluntary non-profit - Church,25.0,48.541303,-117.892385,WA,5.4,52.5,16.0,4.9,0.8,0.0
3465,MID VALLEY HOSPITAL (501328),2016,Critical Access,Government - Hospital District or Authority,25.0,48.396527,-119.545328,WA,13.1,54.7,7.3,4.4,,0.0
3466,PEACEHEALTH UNITED GENERAL MEDICAL CENTER (501329),2016,Critical Access,Government - Hospital District or Authority,27.0,48.495516,-122.275287,WA,4.6,,7.2,2.1,,0.0
3467,SUNNYSIDE COMMUNITY HOSPITAL (501330),2016,Critical Access,Voluntary non-profit - Private,25.0,46.322218,-120.006966,WA,6.0,,3.6,,,19.4
3468,TRI-STATE MEMORIAL HOSPITAL (501332),2016,Critical Access,Voluntary non-profit - Private,25.0,46.403638,-117.054507,WA,14.1,,11.3,,,0.0
3469,KITTITAS VALLEY COMMUNITY HOSPITAL (501333),2016,Critical Access,Government - Hospital District or Authority,26.0,46.987688,-120.536761,WA,2.5,49.0,9.3,5.0,1.9,0.5
3470,LAKE CHELAN COMMUNITY HOSPITAL (501334),2016,Critical Access,Government - Hospital District or Authority,24.0,47.845139,-120.010511,WA,17.3,,4.4,,,0.0
3471,ST ELIZABETH HOSPITAL (501335),2016,Critical Access,Voluntary non-profit - Private,25.0,47.208417,-121.988157,WA,1.4,,17.1,,0.8,2.0
3472,WHIDBEY GENERAL HOSPITAL (501339),2016,Critical Access,Government - Hospital District or Authority,25.0,48.21424,-122.686122,WA,3.7,,4.9,,1.9,0.7
3473,PEACEHEALTH PEACE ISLAND MEDICAL CENTER (501340),2016,Critical Access,Voluntary non-profit - Private,10.0,48.529857,-123.028171,WA,11.5,,,,,3.9
3474,WEST VIRGINIA UNIVERSITY HOSPITALS (510001),2016,Acute Care,Voluntary non-profit - Private,595.0,,,WV,10.3,,12.6,5.7,1.7,2.7
3475,GREENBRIER VALLEY MEDICAL CENTER (510002),2016,Acute Care,Proprietary,97.0,,,WV,9.1,31.6,11.8,5.7,5.3,0.0
3476,UNITED HOSPITAL CENTER (510006),2016,Acute Care,Voluntary non-profit - Private,264.0,39.330578,-80.240796,WV,26.9,32.1,5.8,4.3,2.1,0.4
3477,ST MARY'S MEDICAL CENTER (510007),2016,Acute Care,Voluntary non-profit - Church,379.0,38.431833,-82.401335,WV,2.2,39.1,9.7,4.0,4.1,0.0
3478,BERKELEY MEDICAL CENTER (510008),2016,Acute Care,Voluntary non-profit - Other,170.0,39.477254,-77.980619,WV,5.9,44.3,7.8,5.1,2.5,7.4
3479,PLEASANT VALLEY HOSPITAL (510012),2016,Acute Care,Voluntary non-profit - Private,170.0,38.868705,-82.124403,WV,4.8,40.0,5.3,5.8,,5.6
3480,REYNOLDS MEMORIAL HOSPITAL (510013),2016,Acute Care,Voluntary non-profit - Private,94.0,39.946169,-80.75427,WV,6.7,,13.1,5.6,0.5,0.0
3481,CHARLESTON AREA MEDICAL CENTER (510022),2016,Acute Care,Voluntary non-profit - Private,847.0,38.34712,-81.626183,WV,8.2,42.1,7.6,4.4,1.1,0.4
3482,WEIRTON MEDICAL CENTER (510023),2016,Acute Care,Government - Local,182.0,40.393726,-80.529739,WV,6.6,52.3,15.9,5.2,3.0,1.5
3483,MONONGALIA COUNTY GENERAL HOSPITAL (510024),2016,Acute Care,Voluntary non-profit - Private,181.0,39.66262,-79.94639,WV,28.7,40.3,10.1,4.3,,0.6
3484,THOMAS MEMORIAL HOSPITAL (510029),2016,Acute Care,Voluntary non-profit - Private,202.0,38.355643,-81.726502,WV,12.5,41.0,12.8,7.5,1.4,7.1
3485,DAVIS MEDICAL CENTER (510030),2016,Acute Care,Voluntary non-profit - Private,95.0,38.928159,-79.853154,WV,7.7,52.5,6.8,4.3,2.7,0.4
3486,ST FRANCIS HOSPITAL (510031),2016,Acute Care,Proprietary,108.0,38.353364,-81.63258,WV,6.1,,9.7,,4.4,3.1
3487,STONEWALL JACKSON MEMORIAL HOSPITAL (510038),2016,Acute Care,Voluntary non-profit - Private,64.0,39.048285,-80.492743,WV,5.4,,11.7,6.3,,1.5
3488,OHIO VALLEY MEDICAL CENTER (510039),2016,Acute Care,Voluntary non-profit - Private,200.0,40.059434,-80.721732,WV,45.1,,15.9,,4.5,0.3
3489,PRINCETON COMMUNITY HOSPITAL (510046),2016,Acute Care,Government - Local,194.0,37.362458,-81.113097,WV,56.2,43.4,5.7,4.2,3.1,0.5
3490,FAIRMONT REGIONAL MEDICAL CENTER (510047),2016,Acute Care,Voluntary non-profit - Private,141.0,39.480876,-80.164069,WV,35.2,50.0,4.5,4.0,,2.6
3491,LOGAN REGIONAL MEDICAL CENTER (510048),2016,Acute Care,Proprietary,140.0,37.846318,-81.994284,WV,1.1,36.6,11.3,3.7,4.5,0.1
3492,WHEELING HOSPITAL (510050),2016,Acute Care,Voluntary non-profit - Church,354.0,40.060074,-80.684022,WV,3.7,44.7,10.1,0.0,,0.8
3493,CABELL HUNTINGTON HOSPITAL INC (510055),2016,Acute Care,Voluntary non-profit - Private,316.0,38.410022,-82.428411,WV,3.9,37.0,7.8,4.3,3.4,0.3
3494,CAMDEN CLARK MEDICAL CENTER (510058),2016,Acute Care,Voluntary non-profit - Private,306.0,39.270209,-81.560426,WV,14.1,46.4,6.0,4.0,1.4,12.8
3495,BECKLEY ARH HOSPITAL (510062),2016,Acute Care,Voluntary non-profit - Private,160.0,37.798718,-81.169502,WV,16.6,,14.1,4.4,5.2,16.1
3496,RALEIGH GENERAL HOSPITAL (510070),2016,Acute Care,Proprietary,300.0,37.786458,-81.203103,WV,8.7,32.9,3.3,4.7,2.1,3.5
3497,BLUEFIELD REGIONAL MEDICAL CENTER (510071),2016,Acute Care,Proprietary,96.0,37.257517,-81.234129,WV,5.0,47.5,1.1,6.4,,9.6
3498,WETZEL COUNTY HOSPITAL (510072),2016,Acute Care,Government - Local,44.0,,,WV,2.8,,13.4,,6.4,0.0
3499,WILLIAMSON MEMORIAL HOSPITAL (510077),2016,Acute Care,Voluntary non-profit - Private,64.0,37.678237,-82.272031,WV,2.3,,17.9,,8.3,
3500,SUMMERSVILLE REGIONAL MEDICAL CENTER (510082),2016,Acute Care,Government - Local,101.0,,,WV,11.9,55.9,6.2,3.0,,20.8
3501,WELCH COMMUNITY HOSPITAL (510086),2016,Acute Care,Government - State,103.0,37.438822,-81.589295,WV,0.8,,13.4,,,0.0
3502,"BROADDUS HOSPITAL ASSOCIATION, INC (511300)",2016,Critical Access,Voluntary non-profit - Private,72.0,39.152887,-80.044091,WV,28.1,,5.4,,,6.3
3503,MINNIE HAMILTON HEALTH SYSTEM (511303),2016,Critical Access,Voluntary non-profit - Private,51.0,38.923796,-81.091891,WV,6.8,,4.1,,,5.5
3504,ROANE GENERAL HOSPITAL (511306),2016,Critical Access,Voluntary non-profit - Private,65.0,38.813654,-81.36887,WV,29.5,,5.9,4.8,1.2,1.1
3505,WAR MEMORIAL HOSPITAL INC (511309),2016,Critical Access,Voluntary non-profit - Private,41.0,39.640923,-78.19987,WV,7.5,,8.2,,,10.2
3506,PRESTON MEMORIAL HOSPITAL (511312),2016,Critical Access,Voluntary non-profit - Private,25.0,39.465641,-79.676398,WV,8.7,,5.1,,,6.3
3507,BOONE MEMORIAL HOSPITAL (511313),2016,Critical Access,Government - Local,25.0,38.048636,-81.806532,WV,3.7,,6.5,11.4,6.1,3.1
3508,GRANT MEMORIAL HOSPITAL (511316),2016,Critical Access,Government - Local,40.0,39.001841,-79.137985,WV,3.0,,16.1,,,6.5
3509,PLATEAU MEDICAL CENTER (511317),2016,Critical Access,Proprietary,25.0,37.97468,-81.14417,WV,1.2,,13.3,,1.5,0.0
3510,JEFFERSON MEDICAL CENTER (511319),2016,Critical Access,Voluntary non-profit - Private,25.0,39.295971,-77.858265,WV,2.6,,2.3,,4.6,0.0
3511,JACKSON GENERAL HOSPITAL (511320),2016,Critical Access,Voluntary non-profit - Other,25.0,38.823541,-81.728325,WV,8.4,44.7,8.8,6.3,1.7,6.5
3512,ST JOSEPH HOSPITAL (511321),2016,Critical Access,Voluntary non-profit - Private,51.0,38.991275,-80.236824,WV,32.5,,6.4,7.5,,0.0
3513,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT (520002),2016,Acute Care,Voluntary non-profit - Church,88.0,44.526825,-89.566203,WI,3.2,38.2,7.9,8.2,0.8,0.0
3514,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR (520004),2016,Acute Care,Voluntary non-profit - Private,136.0,43.804038,-91.239557,WI,6.3,26.1,6.4,3.9,,0.0
3515,WAUKESHA MEMORIAL HOSPITAL (520008),2016,Acute Care,Voluntary non-profit - Private,275.0,43.011279,-88.245522,WI,6.6,38.5,5.3,5.4,1.8,2.1
3516,ST ELIZABETH HOSPITAL (520009),2016,Acute Care,Voluntary non-profit - Private,239.0,44.248733,-88.404135,WI,6.1,45.7,7.0,5.5,0.0,0.4
3517,LAKEVIEW MEDICAL CENTER (520011),2016,Acute Care,Voluntary non-profit - Private,40.0,45.508042,-91.759027,WI,3.6,32.3,6.7,4.0,,0.2
3518,SACRED HEART HOSPITAL (520013),2016,Acute Care,Voluntary non-profit - Church,198.0,44.793462,-91.510656,WI,3.6,44.6,13.8,4.3,,0.0
3519,ST JOSEPHS HOSPITAL (520017),2016,Acute Care,Voluntary non-profit - Church,102.0,44.951661,-91.358217,WI,2.9,,8.4,,1.2,0.8
3520,MINISTRY SAINT MARYS HOSPITAL (520019),2016,Acute Care,Voluntary non-profit - Private,65.0,45.638482,-89.31114,WI,2.2,44.4,7.6,2.2,1.5,0.3
3521,UNITED HOSPITAL SYSTEM (520021),2016,Acute Care,Government - Local,222.0,42.577712,-87.819285,WI,3.8,43.3,4.5,6.9,3.0,0.0
3522,COLUMBIA ST MARYS HOSPITAL OZAUKEE (520027),2016,Acute Care,Voluntary non-profit - Church,123.0,43.25618,-87.92415,WI,5.4,,9.8,5.5,,1.9
3523,THE MONROE CLINIC (520028),2016,Acute Care,Voluntary non-profit - Private,77.0,42.607807,-89.634574,WI,2.3,27.1,8.3,2.7,1.7,0.0
3524,ASPIRUS WAUSAU HOSPITAL (520030),2016,Acute Care,Proprietary,241.0,44.964503,-89.666372,WI,5.6,35.3,11.3,7.1,0.7,0.2
3525,ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC (520033),2016,Acute Care,Voluntary non-profit - Private,63.0,44.382199,-89.829544,WI,0.3,,5.4,7.4,,0.0
3526,AURORA MEDICAL CTR MANITOWOC COUNTY (520034),2016,Acute Care,Voluntary non-profit - Private,69.0,44.125862,-87.615137,WI,6.3,,,6.3,0.0,0.0
3527,AURORA SHEBOYGAN MEMORIAL MEDICAL CTR (520035),2016,Acute Care,Voluntary non-profit - Private,133.0,43.772568,-87.711206,WI,3.6,,,,1.6,0.0
3528,MINISTRY SAINT JOSEPHS HOSPITAL (520037),2016,Acute Care,Voluntary non-profit - Church,323.0,,,WI,1.6,,,6.0,,0.0
3529,AURORA MEDICAL CTR WASHINGTON COUNTY (520038),2016,Acute Care,Voluntary non-profit - Private,45.0,43.3176,-88.362734,WI,10.4,,,9.0,,0.4
3530,DIVINE SAVIOR HEALTHCARE (520041),2016,Acute Care,Voluntary non-profit - Private,166.0,43.566278,-89.469445,WI,6.9,,7.7,5.1,0.0,0.5
3531,ST NICHOLAS HOSPITAL (520044),2016,Acute Care,Voluntary non-profit - Private,53.0,43.761118,-87.747143,WI,1.8,,3.7,,1.1,0.3
3532,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC (520045),2016,Acute Care,Voluntary non-profit - Private,152.0,44.189172,-88.453907,WI,4.4,,9.0,5.2,4.3,0.0
3533,MERCY MEDICAL CENTER OF OSHKOSH (520048),2016,Acute Care,Voluntary non-profit - Private,124.0,,,WI,3.8,,7.5,4.6,,0.4
3534,BELLIN MEMORIAL HOSPITAL (520049),2016,Acute Care,Voluntary non-profit - Private,176.0,44.502001,-88.010631,WI,7.3,47.0,3.8,5.1,,0.1
3535,COLUMBIA ST MARYS HOSPITAL MILWAUKEE (520051),2016,Acute Care,Voluntary non-profit - Church,305.0,43.061411,-87.879139,WI,3.7,44.9,9.5,4.1,2.7,3.1
3536,ST CLARE HOSPITAL (520057),2016,Acute Care,Voluntary non-profit - Private,44.0,43.480607,-89.731194,WI,6.2,,6.4,5.5,,1.0
3537,AURORA MEMORIAL HOSPITAL BURLINGTON (520059),2016,Acute Care,Voluntary non-profit - Private,46.0,42.673515,-88.282648,WI,5.1,37.7,6.1,5.5,2.6,1.1
3538,OCONOMOWOC MEMORIAL HOSPITAL (520062),2016,Acute Care,Voluntary non-profit - Other,61.0,43.101136,-88.486109,WI,4.3,32.4,3.8,5.7,1.2,1.9
3539,ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND (520063),2016,Acute Care,Voluntary non-profit - Private,75.0,43.353318,-88.196576,WI,4.0,39.3,13.2,9.8,,1.7
3540,MERCY HEALTH SYSTEM CORP (520066),2016,Acute Care,Voluntary non-profit - Private,224.0,42.686744,-89.032725,WI,2.3,34.0,5.5,5.2,1.9,0.5
3541,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL (520070),2016,Acute Care,Voluntary non-profit - Private,190.0,44.812055,-91.51354,WI,9.2,39.5,,3.7,2.8,0.1
3542,FORT MEMORIAL HOSPITAL (520071),2016,Acute Care,Voluntary non-profit - Private,65.0,42.929969,-88.827933,WI,4.6,,7.3,9.9,,0.0
3543,ST VINCENT HOSPITAL (520075),2016,Acute Care,Voluntary non-profit - Church,255.0,44.501039,-88.013175,WI,7.7,32.0,,5.9,4.7,0.0
3544,BEAVER DAM COMMUNITY HOSPITAL (520076),2016,Acute Care,Voluntary non-profit - Private,218.0,43.448477,-88.828197,WI,2.4,,8.7,3.3,1.0,4.5
3545,WHEATON FRANCISCAN HEALTHCARE ST FRANCIS (520078),2016,Acute Care,Voluntary non-profit - Private,159.0,42.98536,-87.933837,WI,13.6,37.9,10.2,4.2,,2.6
3546,ST MARYS HOSPITAL (520083),2016,Acute Care,Voluntary non-profit - Private,366.0,43.059124,-89.400678,WI,0.5,,,4.3,2.0,0.0
3547,GUNDERSEN LUTHERAN MEDICAL CENTER (520087),2016,Acute Care,Voluntary non-profit - Private,270.0,43.794748,-91.246219,WI,3.7,28.6,4.8,6.0,1.6,0.3
3548,ST AGNES HOSPITAL (520088),2016,Acute Care,Voluntary non-profit - Private,145.0,43.778691,-88.431179,WI,7.2,34.7,6.5,5.2,2.1,3.3
3549,UNITYPOINT HEALTH - MERITER (520089),2016,Acute Care,Voluntary non-profit - Private,313.0,43.065385,-89.400896,WI,3.4,,,3.1,2.4,0.4
3550,HOWARD YOUNG MEDICAL CTR (520091),2016,Acute Care,Voluntary non-profit - Church,77.0,45.89437,-89.701837,WI,2.3,,15.6,,,1.0
3551,SAUK PRAIRIE HOSPITAL (520095),2016,Acute Care,Voluntary non-profit - Church,36.0,43.287718,-89.756072,WI,11.7,30.4,12.4,0.0,,1.0
3552,WHEATON FRANCISCAN HEALTHCARE ALL SAINTS (520096),2016,Acute Care,Voluntary non-profit - Church,336.0,42.733346,-87.825173,WI,3.9,29.8,7.5,7.3,1.5,0.0
3553,ST MARYS HOSPITAL MEDICAL CTR (520097),2016,Acute Care,Voluntary non-profit - Other,83.0,44.532184,-88.066561,WI,4.6,,5.2,6.2,,0.0
3554,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY (520098),2016,Acute Care,Government - Hospital District or Authority,579.0,43.077218,-89.429063,WI,3.6,36.7,6.0,6.1,2.1,0.2
3555,BELOIT MEMORIAL HOSPITAL (520100),2016,Acute Care,Voluntary non-profit - Private,101.0,42.546766,-89.007616,WI,49.6,51.8,6.4,4.2,4.1,0.3
3556,AURORA LAKELAND MEDICAL CENTER (520102),2016,Acute Care,Voluntary non-profit - Private,68.0,42.662615,-88.496322,WI,5.6,34.7,5.6,3.7,1.2,0.6
3557,COMMUNITY MEMORIAL HOSPITAL (520103),2016,Acute Care,Voluntary non-profit - Private,202.0,,,WI,2.3,,10.5,3.3,,4.5
3558,HOLY FAMILY MEMORIAL (520107),2016,Acute Care,Voluntary non-profit - Other,61.0,44.09441,-87.676865,WI,6.9,,9.4,6.6,,0.6
3559,MILE BLUFF MEDICAL CENTER (520109),2016,Acute Care,Proprietary,172.0,43.782614,-90.076778,WI,6.7,44.4,9.2,1.0,,2.9
3560,BAY AREA MEDICAL CENTER (520113),2016,Acute Care,Voluntary non-profit - Private,81.0,,,WI,4.8,45.6,5.7,3.8,1.3,0.6
3561,WATERTOWN REGIONAL MEDICAL CENTER (520116),2016,Acute Care,Voluntary non-profit - Private,95.0,43.199903,-88.699014,WI,6.7,,4.9,6.1,1.5,0.4
3562,WHEATON FRANCISCAN ST JOSEPH (520136),2016,Acute Care,Voluntary non-profit - Church,356.0,43.073465,-87.9761,WI,7.7,32.6,8.8,3.9,3.5,0.7
3563,AURORA ST LUKES MEDICAL CENTER (520138),2016,Acute Care,Voluntary non-profit - Private,936.0,42.988612,-87.949346,WI,6.9,31.3,7.7,4.9,2.5,0.5
3564,AURORA WEST ALLIS MEDICAL CENTER (520139),2016,Acute Care,Voluntary non-profit - Private,232.0,43.002702,-88.023065,WI,3.1,41.0,6.1,6.1,2.9,0.5
3565,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC (520160),2016,Acute Care,Voluntary non-profit - Private,147.0,44.278772,-88.395612,WI,2.3,,,3.8,,0.0
3566,FROEDTERT MEMORIAL LUTHERAN HOSPITAL (520177),2016,Acute Care,Voluntary non-profit - Private,577.0,43.038407,-88.027316,WI,4.1,35.4,7.3,5.9,2.3,0.1
3567,AURORA MEDICAL CTR KENOSHA (520189),2016,Acute Care,Voluntary non-profit - Private,81.0,42.567355,-87.933877,WI,6.7,41.1,5.3,5.4,1.9,0.3
3568,AURORA BAYCARE MEDICAL CTR (520193),2016,Acute Care,Proprietary,165.0,44.47335,-87.941091,WI,11.4,38.0,6.2,7.4,,0.7
3569,AURORA MEDICAL CTR OSHKOSH (520198),2016,Acute Care,Voluntary non-profit - Private,68.0,44.027541,-88.593291,WI,4.7,29.6,6.5,3.8,0.9,0.0
3570,ST CLARES HOSPITAL OF WESTON (520202),2016,Acute Care,Voluntary non-profit - Private,96.0,44.889675,-89.582214,WI,0.9,,,,,0.0
3571,WHEATON FRANCISCAN HEALTHCARE FRANKLIN (520204),2016,Acute Care,Voluntary non-profit - Private,35.0,,,WI,6.3,43.9,10.3,,4.4,0.4
3572,AURORA MEDICAL CENTER (520206),2016,Acute Care,Voluntary non-profit - Private,86.0,43.063611,-88.467732,WI,11.7,30.8,5.4,2.5,,0.7
3573,AURORA MEDICAL CENTER (520207),2016,Acute Care,Voluntary non-profit - Private,116.0,,,WI,6.9,,5.5,7.4,,0.3
3574,ST MARYS JANESVILLE HOSPITAL (520208),2016,Acute Care,Voluntary non-profit - Other,50.0,42.670982,-88.976075,WI,0.0,,,,,
3575,MINISTRY EAGLE RIVER MEMORIAL HOSPITAL (521300),2016,Critical Access,Voluntary non-profit - Private,20.0,45.927518,-89.251678,WI,3.9,,7.4,,,1.4
3576,MAYO CLINIC HEALTH SYSTEM OAKRIDGE (521302),2016,Critical Access,Voluntary non-profit - Other,26.0,44.577911,-91.216351,WI,1.4,,7.6,,0.0,
3577,ST JOSEPHS HEALTH SERVICES (521304),2016,Critical Access,Voluntary non-profit - Private,25.0,43.648814,-90.34447,WI,,,6.1,,,
3578,MAYO CLINIC HLTH SYSTM FRANCISCAN HLTHCARE SPARTA (521305),2016,Critical Access,Voluntary non-profit - Church,25.0,43.944395,-90.81516,WI,7.2,,3.5,,,
3579,AMERY HOSPITAL & CLINIC (521308),2016,Critical Access,Voluntary non-profit - Private,35.0,45.295946,-92.36067,WI,4.7,,7.8,,,4.4
3580,MOUNDVIEW MEMORIAL HOSPITAL AND CLINICS (521309),2016,Critical Access,Voluntary non-profit - Private,25.0,43.973995,-89.821026,WI,6.1,,16.1,,,0.0
3581,HSHS ST CLARE MEMORIAL HOSPITAL (521310),2016,Critical Access,Voluntary non-profit - Private,23.0,44.865899,-88.127084,WI,4.7,,5.5,,0.0,0.0
3582,OUR LADY OF VICTORY HOSPITAL (521311),2016,Critical Access,Voluntary non-profit - Other,24.0,44.955311,-90.920564,WI,4.2,,5.7,,,
3583,MEMORIAL HOSPITAL OF LAFAYETTE COUNTY (521312),2016,Critical Access,Government - Local,25.0,42.68397,-90.110419,WI,4.4,,3.1,,0.0,
3584,MINISTRY SACRED HEART HOSPITAL (521313),2016,Critical Access,Voluntary non-profit - Church,17.0,45.489006,-89.733596,WI,4.9,,7.3,,,0.0
3585,MAYO CLINIC HEALTH SYSTEM  CHIPPEWA VALLEY (521314),2016,Critical Access,Voluntary non-profit - Private,38.0,45.102008,-91.500572,WI,8.0,,5.6,,,0.0
3586,MAYO CLINIC HEALTH SYSTEM  NORTHLAND (521315),2016,Critical Access,Voluntary non-profit - Other,35.0,45.398369,-91.840668,WI,7.5,,6.7,,,0.0
3587,CALUMET MEDICAL CENTER (521317),2016,Critical Access,Voluntary non-profit - Private,25.0,44.025439,-88.154399,WI,,,5.6,,,
3588,LADD MEMORIAL HOSPITAL (521318),2016,Critical Access,Voluntary non-profit - Private,25.0,45.302115,-92.699804,WI,3.4,,6.1,,0.0,0.0
3589,TOMAH MEMORIAL HOSPITAL (521320),2016,Critical Access,Voluntary non-profit - Private,25.0,,,WI,2.7,,,,,0.0
3590,MEMORIAL MEDICAL CENTER (521323),2016,Critical Access,Voluntary non-profit - Church,24.0,44.557046,-90.606909,WI,,,7.6,,,
3591,"ASPIRUS MEDFORD HOSPITAL & CLINICS, INC (521324)",2016,Critical Access,Voluntary non-profit - Private,128.0,45.135834,-90.354012,WI,6.8,,9.9,,,0.0
3592,RUSK COUNTY MEMORIAL HOSPITAL (521328),2016,Critical Access,Voluntary non-profit - Other,37.0,45.455605,-91.11113,WI,4.8,,7.1,,,1.7
3593,ST MARYS HOSPITAL OF SUPERIOR (521329),2016,Critical Access,Voluntary non-profit - Private,24.0,46.698195,-92.104048,WI,1.2,,2.1,,,0.0
3594,CROSSING RIVERS HEALTH MEDICAL CENTER (521330),2016,Critical Access,Voluntary non-profit - Private,25.0,43.013999,-91.094502,WI,3.5,,6.6,,,0.0
3595,SPOONER HEALTH SYSTEM (521332),2016,Critical Access,Voluntary non-profit - Private,22.0,,,WI,2.3,,6.5,,,2.8
3596,BLACK RIVER MEMORIAL HOSPITAL (521333),2016,Critical Access,Voluntary non-profit - Private,25.0,44.302386,-90.855734,WI,8.1,,,,,4.7
3597,HUDSON HOSPITAL (521335),2016,Critical Access,Voluntary non-profit - Private,25.0,44.962289,-92.718839,WI,1.0,,10.0,3.9,,0.0
3598,HAYWARD AREA MEMORIAL HOSPITAL (521336),2016,Critical Access,Voluntary non-profit - Private,75.0,46.0354,-91.488465,WI,2.5,,5.7,,,0.5
3599,ST CROIX REGIONAL MEDICAL CENTER (521337),2016,Critical Access,Voluntary non-profit - Private,25.0,45.409134,-92.642218,WI,6.1,35.2,5.7,8.7,,0.5
