,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
4299,MERCY HEALTH - WEST HOSPITAL (360234),2018,Acute Care,Voluntary non-profit - Private,205.0,39.180884,-84.595394,OH,0.9591,16.0777,173.0,24.0,15.4195,0.8643,13.8333,,,11.9565,1.1166,18.4224,238.0,57.0,20.5706,0.9397,20.8174,469.0,88.0,19.5621,1.2468,4.763,283.0,21.0,5.9382,1.0329,16.5269,616.0,107.0,17.0706
4300,MERCY HOSPITAL CLERMONT (360236),2018,Acute Care,Voluntary non-profit - Church,140.0,39.078309,-84.144986,OH,0.9949,18.5175,,,18.4222,,,,,,1.0453,20.1601,250.0,56.0,21.0742,0.9699,21.4624,254.0,51.0,20.8154,1.066,4.3734,,,4.662,1.0893,17.5964,553.0,111.0,19.1673
4301,MERCY HOSPITAL CLERMONT (360236),2018,Acute Care,Voluntary non-profit - Church,140.0,39.078309,-84.144986,OH,0.9949,18.5175,,,18.4222,,,,,,1.0453,20.1601,250.0,56.0,21.0742,0.9699,21.4624,254.0,51.0,20.8154,1.066,4.3734,,,4.662,1.0893,17.5964,553.0,111.0,19.1673
4302,SYCAMORE MEDICAL CENTER (360239),2018,Acute Care,Voluntary non-profit - Church,176.0,39.63982,-84.25126,OH,1.0206,18.2362,,,18.611,,,,,,0.9845,19.6987,176.0,33.0,19.3935,0.968,22.039,239.0,49.0,21.3341,0.9455,4.5514,280.0,11.0,4.3035,0.9252,16.6975,281.0,39.0,15.4482
4303,SYCAMORE MEDICAL CENTER (360239),2018,Acute Care,Voluntary non-profit - Church,176.0,39.63982,-84.25126,OH,1.0206,18.2362,,,18.611,,,,,,0.9845,19.6987,176.0,33.0,19.3935,0.968,22.039,239.0,49.0,21.3341,0.9455,4.5514,280.0,11.0,4.3035,0.9252,16.6975,281.0,39.0,15.4482
4304,BAY PARK COMMUNITY HOSPITAL (360259),2018,Acute Care,Voluntary non-profit - Other,76.0,41.6183,-83.4787,OH,,,,,,,,,,,1.0004,18.2587,186.0,34.0,18.2654,0.952,22.1585,166.0,32.0,21.0949,0.9273,5.4322,,,5.0375,0.9394,18.3635,166.0,25.0,17.2508
4305,BAY PARK COMMUNITY HOSPITAL (360259),2018,Acute Care,Voluntary non-profit - Other,76.0,41.6183,-83.4787,OH,,,,,,,,,,,1.0004,18.2587,186.0,34.0,18.2654,0.952,22.1585,166.0,32.0,21.0949,0.9273,5.4322,,,5.0375,0.9394,18.3635,166.0,25.0,17.2508
4306,MERCY ST ANNE HOSPITAL (360262),2018,Acute Care,Voluntary non-profit - Church,117.0,41.691745,-83.625176,OH,0.9937,15.874,,,15.7737,,,,,,0.9512,19.7268,270.0,47.0,18.7638,0.9133,21.3331,295.0,52.0,19.4831,1.0967,5.647,,,6.1929,1.0067,17.0154,278.0,48.0,17.1289
4307,MERCY ST ANNE HOSPITAL (360262),2018,Acute Care,Voluntary non-profit - Church,117.0,41.691745,-83.625176,OH,0.9937,15.874,,,15.7737,,,,,,0.9512,19.7268,270.0,47.0,18.7638,0.9133,21.3331,295.0,52.0,19.4831,1.0967,5.647,,,6.1929,1.0067,17.0154,278.0,48.0,17.1289
4308,INSTITUTE FOR ORTHOPAEDIC SURGERY (360263),2018,Acute Care,Proprietary,12.0,40.698586,-84.086477,OH,,,,,,,,,,,,,,,,,,,,,0.934,3.9038,583.0,20.0,3.6463,,,,,
4309,INSTITUTE FOR ORTHOPAEDIC SURGERY (360263),2018,Acute Care,Proprietary,12.0,40.698586,-84.086477,OH,,,,,,,,,,,,,,,,,,,,,0.934,3.9038,583.0,20.0,3.6463,,,,,
4310,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL (360266),2018,Acute Care,Proprietary,60.0,40.086303,-82.788793,OH,,,,,,,,,,,,,,,,,,,,,0.7452,4.2578,2094.0,61.0,3.173,,,,,
4311,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL (360266),2018,Acute Care,Proprietary,60.0,40.086303,-82.788793,OH,,,,,,,,,,,,,,,,,,,,,0.7452,4.2578,2094.0,61.0,3.173,,,,,
4312,MERCY HOSPITAL OF DEFIANCE (360270),2018,Acute Care,Proprietary,24.0,41.282694,-84.339625,OH,,,,,,,,,,,0.9742,19.2977,143.0,25.0,18.799,0.9746,21.0193,154.0,30.0,20.4861,1.0176,4.976,,,5.0634,1.0139,17.1173,151.0,27.0,17.3557
4313,MERCY HOSPITAL OF DEFIANCE (360270),2018,Acute Care,Proprietary,24.0,41.282694,-84.339625,OH,,,,,,,,,,,0.9742,19.2977,143.0,25.0,18.799,0.9746,21.0193,154.0,30.0,20.4861,1.0176,4.976,,,5.0634,1.0139,17.1173,151.0,27.0,17.3557
4314,MEDICAL CENTER AT ELIZABETH PLACE (360274),2018,Acute Care,Government - Federal,26.0,,,OH,,,,,,,,,,,,,,,,,,,,,1.0367,4.3913,,,4.5523,,,,,
4315,MEDICAL CENTER AT ELIZABETH PLACE (360274),2018,Acute Care,Government - Federal,26.0,,,OH,,,,,,,,,,,,,,,,,,,,,1.0367,4.3913,,,4.5523,,,,,
4316,ST ELIZABETH BOARDMAN HEALTH CENTER (360276),2018,Acute Care,Voluntary non-profit - Church,179.0,40.994956,-80.662744,OH,0.9788,17.4095,,,17.0405,,,,,,1.0656,19.2391,343.0,75.0,20.5009,1.2113,21.4409,681.0,189.0,25.9721,1.0125,4.6296,315.0,15.0,4.6876,1.0762,17.054,527.0,101.0,18.3537
4317,ST ELIZABETH BOARDMAN HEALTH CENTER (360276),2018,Acute Care,Voluntary non-profit - Church,179.0,40.994956,-80.662744,OH,0.9788,17.4095,,,17.0405,,,,,,1.0656,19.2391,343.0,75.0,20.5009,1.2113,21.4409,681.0,189.0,25.9721,1.0125,4.6296,315.0,15.0,4.6876,1.0762,17.054,527.0,101.0,18.3537
4318,DUBLIN METHODIST HOSPITAL (360348),2018,Acute Care,Voluntary non-profit - Private,96.0,40.100405,-83.163055,OH,,,,,,,,,,,0.9764,18.4316,,,17.9969,0.9813,20.3283,111.0,21.0,19.9489,0.9137,3.7892,,,3.4621,1.0291,14.9677,139.0,23.0,15.4026
4319,DUBLIN METHODIST HOSPITAL (360348),2018,Acute Care,Voluntary non-profit - Private,96.0,40.100405,-83.163055,OH,,,,,,,,,,,0.9764,18.4316,,,17.9969,0.9813,20.3283,111.0,21.0,19.9489,0.9137,3.7892,,,3.4621,1.0291,14.9677,139.0,23.0,15.4026
4320,CRYSTAL CLINIC ORTHOPAEDIC CENTER (360351),2018,Acute Care,Proprietary,60.0,41.09707,-81.512155,OH,,,,,,,,,,,,,,,,,,,,,0.9361,4.3073,973.0,38.0,4.0319,,,,,
4321,CRYSTAL CLINIC ORTHOPAEDIC CENTER (360351),2018,Acute Care,Proprietary,60.0,41.09707,-81.512155,OH,,,,,,,,,,,,,,,,,,,,,0.9361,4.3073,973.0,38.0,4.0319,,,,,
4322,SURGICAL HOSPITAL AT SOUTHWOODS (360352),2018,Acute Care,Proprietary,23.0,41.015355,-80.653439,OH,,,,,,,,,,,,,,,,,,,,,0.9094,4.4194,467.0,17.0,4.0188,,,,,
4323,SURGICAL HOSPITAL AT SOUTHWOODS (360352),2018,Acute Care,Proprietary,23.0,41.015355,-80.653439,OH,,,,,,,,,,,,,,,,,,,,,0.9094,4.4194,467.0,17.0,4.0188,,,,,
4324,"WEST CHESTER HOSPITAL, LLC (360354)",2018,Acute Care,Voluntary non-profit - Private,151.0,39.358248,-84.36717,OH,1.0671,17.3561,209.0,43.0,18.5203,,,,,,0.9981,21.2504,260.0,55.0,21.2095,1.1678,21.9022,423.0,118.0,25.577,1.1627,4.2124,228.0,14.0,4.8975,1.0844,17.3929,659.0,129.0,18.8609
4325,"WEST CHESTER HOSPITAL, LLC (360354)",2018,Acute Care,Voluntary non-profit - Private,151.0,39.358248,-84.36717,OH,1.0671,17.3561,209.0,43.0,18.5203,,,,,,0.9981,21.2504,260.0,55.0,21.2095,1.1678,21.9022,423.0,118.0,25.577,1.1627,4.2124,228.0,14.0,4.8975,1.0844,17.3929,659.0,129.0,18.8609
4326,"OHIO VALLEY MEDICAL CENTER, LLC (360355)",2018,Acute Care,Voluntary non-profit - Private,24.0,39.924716,-83.812195,OH,,,,,,,,,,,,,,,,,,,,,0.9463,5.2542,,,4.9721,,,0.0,,
4327,"OHIO VALLEY MEDICAL CENTER, LLC (360355)",2018,Acute Care,Voluntary non-profit - Private,24.0,39.924716,-83.812195,OH,,,,,,,,,,,,,,,,,,,,,0.9463,5.2542,,,4.9721,,,0.0,,
4328,DILEY RIDGE MEDICAL CENTER (360358),2018,Acute Care,Voluntary non-profit - Private,10.0,39.850053,-82.7811,OH,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
4329,DILEY RIDGE MEDICAL CENTER (360358),2018,Acute Care,Voluntary non-profit - Private,10.0,39.850053,-82.7811,OH,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
4330,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER (360359),2018,Acute Care,Voluntary non-profit - Private,132.0,41.453271,-81.497708,OH,1.0409,14.9128,151.0,26.0,15.5226,,,,,,0.9508,18.8493,171.0,27.0,17.9223,0.9608,21.9979,428.0,88.0,21.1356,0.8746,4.7228,,,4.1304,0.8814,16.5478,563.0,75.0,14.5851
4331,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER (360359),2018,Acute Care,Voluntary non-profit - Private,132.0,41.453271,-81.497708,OH,1.0409,14.9128,151.0,26.0,15.5226,,,,,,0.9508,18.8493,171.0,27.0,17.9223,0.9608,21.9979,428.0,88.0,21.1356,0.8746,4.7228,,,4.1304,0.8814,16.5478,563.0,75.0,14.5851
4332,SOIN MEDICAL CENTER (360360),2018,Acute Care,Voluntary non-profit - Private,110.0,39.771947,-84.06271,OH,1.0136,20.6359,,,20.9167,,,,,,1.0335,18.9569,197.0,41.0,19.5915,1.1943,21.7392,257.0,78.0,25.9627,0.9609,4.9779,,,4.7834,1.0595,16.7284,269.0,51.0,17.7239
4333,SOIN MEDICAL CENTER (360360),2018,Acute Care,Voluntary non-profit - Private,110.0,39.771947,-84.06271,OH,1.0136,20.6359,,,20.9167,,,,,,1.0335,18.9569,197.0,41.0,19.5915,1.1943,21.7392,257.0,78.0,25.9627,0.9609,4.9779,,,4.7834,1.0595,16.7284,269.0,51.0,17.7239
4334,KINGS DAUGHTERS MEDICAL CENTER OHIO (360361),2018,Acute Care,Voluntary non-profit - Private,10.0,38.747319,-82.993354,OH,,,,,,,,,,,,,,,,,,,,,1.1203,4.669,,,5.2307,,,,,
4335,KINGS DAUGHTERS MEDICAL CENTER OHIO (360361),2018,Acute Care,Voluntary non-profit - Private,10.0,38.747319,-82.993354,OH,,,,,,,,,,,,,,,,,,,,,1.1203,4.669,,,5.2307,,,,,
4336,TRIHEALTH EVENDALE HOSPITAL (360362),2018,Acute Care,Voluntary non-profit - Private,29.0,39.253914,-84.419834,OH,,,,,,,,,,,,,,,,,,,,,0.9667,3.4921,,,3.3759,,,,,
4337,TRIHEALTH EVENDALE HOSPITAL (360362),2018,Acute Care,Voluntary non-profit - Private,29.0,39.253914,-84.419834,OH,,,,,,,,,,,,,,,,,,,,,0.9667,3.4921,,,3.3759,,,,,
4338,HILLCREST MEDICAL CENTER (370001),2018,Acute Care,Proprietary,494.0,36.147164,-95.967141,OK,1.0082,16.8091,581.0,99.0,16.9474,1.0398,14.1519,203.0,31.0,14.7147,0.9913,21.4711,379.0,80.0,21.2833,0.9953,23.263,688.0,159.0,23.1535,0.8787,4.3485,639.0,22.0,3.8209,1.0911,18.8283,442.0,96.0,20.5432
4339,HILLCREST MEDICAL CENTER (370001),2018,Acute Care,Proprietary,494.0,36.147164,-95.967141,OK,1.0082,16.8091,581.0,99.0,16.9474,1.0398,14.1519,203.0,31.0,14.7147,0.9913,21.4711,379.0,80.0,21.2833,0.9953,23.263,688.0,159.0,23.1535,0.8787,4.3485,639.0,22.0,3.8209,1.0911,18.8283,442.0,96.0,20.5432
4340,ALLIANCEHEALTH WOODWARD (370002),2018,Acute Care,Proprietary,40.0,36.437861,-99.400954,OK,,,,,,,,,,,0.9827,16.804,74.0,11.0,16.5131,1.0433,18.4991,70.0,16.0,19.3005,0.9888,4.3847,,,4.3355,0.9797,14.2564,230.0,31.0,13.9666
4341,ALLIANCEHEALTH WOODWARD (370002),2018,Acute Care,Proprietary,40.0,36.437861,-99.400954,OK,,,,,,,,,,,0.9827,16.804,74.0,11.0,16.5131,1.0433,18.4991,70.0,16.0,19.3005,0.9888,4.3847,,,4.3355,0.9797,14.2564,230.0,31.0,13.9666
4342,INTEGRIS MIAMI HOSPITAL (370004),2018,Acute Care,Voluntary non-profit - Private,95.0,36.872154,-94.879772,OK,0.9949,16.743,,,16.6568,,,,,,0.9961,18.0387,124.0,22.0,17.9677,0.9564,21.0507,93.0,16.0,20.1332,0.9517,6.0804,,,5.7866,1.0452,15.9975,290.0,51.0,16.7214
4343,INTEGRIS MIAMI HOSPITAL (370004),2018,Acute Care,Voluntary non-profit - Private,95.0,36.872154,-94.879772,OK,0.9949,16.743,,,16.6568,,,,,,0.9961,18.0387,124.0,22.0,17.9677,0.9564,21.0507,93.0,16.0,20.1332,0.9517,6.0804,,,5.7866,1.0452,15.9975,290.0,51.0,16.7214
4344,ALLIANCEHEALTH PONCA CITY (370006),2018,Acute Care,Proprietary,69.0,36.724088,-97.067281,OK,1.0074,17.236,,,17.3639,,,,,,1.0074,16.7035,199.0,34.0,16.8269,1.1147,18.9598,163.0,41.0,21.1349,1.0851,4.9761,,,5.3998,1.0582,14.548,246.0,41.0,15.3941
4345,ALLIANCEHEALTH PONCA CITY (370006),2018,Acute Care,Proprietary,69.0,36.724088,-97.067281,OK,1.0074,17.236,,,17.3639,,,,,,1.0074,16.7035,199.0,34.0,16.8269,1.1147,18.9598,163.0,41.0,21.1349,1.0851,4.9761,,,5.3998,1.0582,14.548,246.0,41.0,15.3941
4346,NORMAN REGIONAL (370008),2018,Acute Care,Government - Hospital District or Authority,380.0,35.230257,-97.441117,OK,0.9721,14.1635,318.0,42.0,13.768,1.0835,16.1262,49.0,11.0,17.4728,0.9763,18.8463,629.0,114.0,18.3992,0.9743,20.8196,693.0,139.0,20.2849,0.8754,4.2298,796.0,27.0,3.7028,1.0258,16.6476,1069.0,184.0,17.0765
4347,NORMAN REGIONAL (370008),2018,Acute Care,Government - Hospital District or Authority,380.0,35.230257,-97.441117,OK,0.9721,14.1635,318.0,42.0,13.768,1.0835,16.1262,49.0,11.0,17.4728,0.9763,18.8463,629.0,114.0,18.3992,0.9743,20.8196,693.0,139.0,20.2849,0.8754,4.2298,796.0,27.0,3.7028,1.0258,16.6476,1069.0,184.0,17.0765
4348,MERCY HOSPITAL EL RENO (370011),2018,Acute Care,Voluntary non-profit - Church,48.0,,,OK,,,,,,,,,,,0.9968,20.6001,,,20.5341,1.0035,19.4064,,,19.4748,,,,,,0.9941,15.7752,85.0,13.0,15.6824
4349,MERCY HOSPITAL EL RENO (370011),2018,Acute Care,Voluntary non-profit - Church,48.0,,,OK,,,,,,,,,,,0.9968,20.6001,,,20.5341,1.0035,19.4064,,,19.4748,,,,,,0.9941,15.7752,85.0,13.0,15.6824
4350,"MERCY HOSPITAL OKLAHOMA CITY, INC (370013)",2018,Acute Care,Voluntary non-profit - Church,323.0,35.609026,-97.599625,OK,,,,,,,,,,,0.9853,19.2094,254.0,47.0,18.9276,1.0146,22.5912,140.0,33.0,22.9213,0.9956,4.732,490.0,23.0,4.711,0.9253,16.4267,950.0,140.0,15.1988
4351,"MERCY HOSPITAL OKLAHOMA CITY, INC (370013)",2018,Acute Care,Voluntary non-profit - Church,323.0,35.609026,-97.599625,OK,,,,,,,,,,,0.9853,19.2094,254.0,47.0,18.9276,1.0146,22.5912,140.0,33.0,22.9213,0.9956,4.732,490.0,23.0,4.711,0.9253,16.4267,950.0,140.0,15.1988
4352,ALLIANCEHEALTH DURANT (370014),2018,Acute Care,Proprietary,136.0,34.004903,-96.395055,OK,1.1085,18.0445,235.0,54.0,20.002,,,,,,1.0803,20.5636,334.0,80.0,22.2158,1.1227,22.0548,322.0,87.0,24.7618,1.3143,4.943,135.0,14.0,6.4967,1.11,17.7507,578.0,120.0,19.7034
4353,ALLIANCEHEALTH DURANT (370014),2018,Acute Care,Proprietary,136.0,34.004903,-96.395055,OK,1.1085,18.0445,235.0,54.0,20.002,,,,,,1.0803,20.5636,334.0,80.0,22.2158,1.1227,22.0548,322.0,87.0,24.7618,1.3143,4.943,135.0,14.0,6.4967,1.11,17.7507,578.0,120.0,19.7034
4354,HILLCREST HOSPITAL PRYOR (370015),2018,Acute Care,Voluntary non-profit - Other,29.0,36.308274,-95.305388,OK,,,,,,,,,,,0.9397,16.7361,,,15.7273,1.1106,19.8968,48.0,17.0,22.0975,1.0396,3.5251,,,3.6647,1.0109,14.2575,93.0,14.0,14.4127
4355,HILLCREST HOSPITAL PRYOR (370015),2018,Acute Care,Voluntary non-profit - Other,29.0,36.308274,-95.305388,OK,,,,,,,,,,,0.9397,16.7361,,,15.7273,1.1106,19.8968,48.0,17.0,22.0975,1.0396,3.5251,,,3.6647,1.0109,14.2575,93.0,14.0,14.4127
4356,INTEGRIS BASS BAPTIST HEALTH CENTER (370016),2018,Acute Care,Voluntary non-profit - Private,177.0,36.389907,-97.886499,OK,0.9196,13.7816,,,12.6733,0.8991,11.8092,,,10.6171,0.9621,18.7951,242.0,41.0,18.0819,0.9339,20.8283,160.0,27.0,19.4508,0.9903,5.1854,,,5.1351,0.7955,16.2004,284.0,24.0,12.8881
4357,INTEGRIS BASS BAPTIST HEALTH CENTER (370016),2018,Acute Care,Voluntary non-profit - Private,177.0,36.389907,-97.886499,OK,0.9196,13.7816,,,12.6733,0.8991,11.8092,,,10.6171,0.9621,18.7951,242.0,41.0,18.0819,0.9339,20.8283,160.0,27.0,19.4508,0.9903,5.1854,,,5.1351,0.7955,16.2004,284.0,24.0,12.8881
4358,"JANE PHILLIPS MEMORIAL MEDICAL CENTER, INC (370018)",2018,Acute Care,Voluntary non-profit - Private,118.0,36.750676,-95.939698,OK,0.9734,13.5643,202.0,25.0,13.2036,,,,,,0.9594,18.8126,155.0,25.0,18.0478,0.9891,20.2945,362.0,72.0,20.0724,0.9084,4.2008,,,3.8158,0.8914,15.3903,542.0,68.0,13.7182
4359,"JANE PHILLIPS MEMORIAL MEDICAL CENTER, INC (370018)",2018,Acute Care,Voluntary non-profit - Private,118.0,36.750676,-95.939698,OK,0.9734,13.5643,202.0,25.0,13.2036,,,,,,0.9594,18.8126,155.0,25.0,18.0478,0.9891,20.2945,362.0,72.0,20.0724,0.9084,4.2008,,,3.8158,0.8914,15.3903,542.0,68.0,13.7182
4360,GREAT PLAINS REGIONAL MEDICAL CENTER (370019),2018,Acute Care,Voluntary non-profit - Private,52.0,35.411721,-99.425654,OK,,,,,,,,,,,0.9828,18.466,95.0,16.0,18.1487,0.9451,20.5694,74.0,11.0,19.4412,0.9917,5.0526,,,5.0106,0.9533,15.947,182.0,25.0,15.2021
4361,GREAT PLAINS REGIONAL MEDICAL CENTER (370019),2018,Acute Care,Voluntary non-profit - Private,52.0,35.411721,-99.425654,OK,,,,,,,,,,,0.9828,18.466,95.0,16.0,18.1487,0.9451,20.5694,74.0,11.0,19.4412,0.9917,5.0526,,,5.0106,0.9533,15.947,182.0,25.0,15.2021
4362,MERCY HOSPITAL ADA (370020),2018,Acute Care,Voluntary non-profit - Private,148.0,34.778068,-96.634813,OK,,,,,,,,,,,0.993,19.6898,110.0,21.0,19.5528,1.0413,20.7371,146.0,34.0,21.5926,1.1475,4.8179,,,5.5285,1.0518,15.7035,346.0,60.0,16.5164
4363,MERCY HOSPITAL ADA (370020),2018,Acute Care,Voluntary non-profit - Private,148.0,34.778068,-96.634813,OK,,,,,,,,,,,0.993,19.6898,110.0,21.0,19.5528,1.0413,20.7371,146.0,34.0,21.5926,1.1475,4.8179,,,5.5285,1.0518,15.7035,346.0,60.0,16.5164
4364,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY (370022),2018,Acute Care,Government - Hospital District or Authority,70.0,34.635273,-99.319119,OK,,,,,,,,,,,0.9833,17.9281,194.0,33.0,17.6285,1.045,20.5525,211.0,48.0,21.4782,1.3307,4.2393,206.0,17.0,5.6412,1.0215,16.4561,320.0,55.0,16.8093
4365,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY (370022),2018,Acute Care,Government - Hospital District or Authority,70.0,34.635273,-99.319119,OK,,,,,,,,,,,0.9833,17.9281,194.0,33.0,17.6285,1.045,20.5525,211.0,48.0,21.4782,1.3307,4.2393,206.0,17.0,5.6412,1.0215,16.4561,320.0,55.0,16.8093
4366,"DUNCAN REGIONAL HOSPITAL, INC (370023)",2018,Acute Care,Voluntary non-profit - Private,118.0,34.520014,-97.974978,OK,1.0091,16.954,,,17.108,,,,,,1.0407,19.1793,256.0,54.0,19.9594,0.9804,21.5315,181.0,37.0,21.1098,0.9129,4.586,375.0,14.0,4.1868,1.0272,16.6493,453.0,79.0,17.1018
4367,"DUNCAN REGIONAL HOSPITAL, INC (370023)",2018,Acute Care,Voluntary non-profit - Private,118.0,34.520014,-97.974978,OK,1.0091,16.954,,,17.108,,,,,,1.0407,19.1793,256.0,54.0,19.9594,0.9804,21.5315,181.0,37.0,21.1098,0.9129,4.586,375.0,14.0,4.1868,1.0272,16.6493,453.0,79.0,17.1018
4368,SAINT FRANCIS HOSPITAL MUSKOGEE (370025),2018,Acute Care,Proprietary,305.0,35.753648,-95.406187,OK,0.9962,18.2954,177.0,32.0,18.2252,,,,,,1.0675,19.8441,520.0,115.0,21.1826,1.1099,21.15,441.0,110.0,23.4736,0.9962,4.5542,,,4.5368,1.0444,17.696,668.0,126.0,18.4809
4369,SAINT FRANCIS HOSPITAL MUSKOGEE (370025),2018,Acute Care,Proprietary,305.0,35.753648,-95.406187,OK,0.9962,18.2954,177.0,32.0,18.2252,,,,,,1.0675,19.8441,520.0,115.0,21.1826,1.1099,21.15,441.0,110.0,23.4736,0.9962,4.5542,,,4.5368,1.0444,17.696,668.0,126.0,18.4809
4370,ST MARY'S REGIONAL MEDICAL CENTER (370026),2018,Acute Care,Proprietary,162.0,36.394154,-97.871777,OK,0.9586,15.9706,,,15.3092,,,,,,0.9751,20.9603,244.0,48.0,20.4381,0.8717,21.8785,274.0,44.0,19.0709,0.8079,4.7697,441.0,13.0,3.8534,0.8394,17.0936,605.0,77.0,14.3482
4371,ST MARY'S REGIONAL MEDICAL CENTER (370026),2018,Acute Care,Proprietary,162.0,36.394154,-97.871777,OK,0.9586,15.9706,,,15.3092,,,,,,0.9751,20.9603,244.0,48.0,20.4381,0.8717,21.8785,274.0,44.0,19.0709,0.8079,4.7697,441.0,13.0,3.8534,0.8394,17.0936,605.0,77.0,14.3482
4372,"INTEGRIS BAPTIST MEDICAL CENTER, INC (370028)",2018,Acute Care,Voluntary non-profit - Private,599.0,35.52996,-97.57455,OK,1.0256,14.8658,560.0,87.0,15.2462,0.9791,12.8195,196.0,24.0,12.5518,0.9435,18.4516,512.0,85.0,17.4098,0.8939,21.1737,622.0,111.0,18.9276,0.9162,4.6921,387.0,15.0,4.2987,0.8716,17.4857,1068.0,155.0,15.2409
4373,"INTEGRIS BAPTIST MEDICAL CENTER, INC (370028)",2018,Acute Care,Voluntary non-profit - Private,599.0,35.52996,-97.57455,OK,1.0256,14.8658,560.0,87.0,15.2462,0.9791,12.8195,196.0,24.0,12.5518,0.9435,18.4516,512.0,85.0,17.4098,0.8939,21.1737,622.0,111.0,18.9276,0.9162,4.6921,387.0,15.0,4.2987,0.8716,17.4857,1068.0,155.0,15.2409
4374,ALLIANCEHEALTH CLINTON (370029),2018,Acute Care,Government - Local,55.0,35.514789,-98.996879,OK,,,,,,,,,,,1.0094,17.9161,,,18.0839,0.9787,20.31,77.0,14.0,19.8767,,,0.0,,,0.8857,16.4165,205.0,23.0,14.5402
4375,ALLIANCEHEALTH CLINTON (370029),2018,Acute Care,Government - Local,55.0,35.514789,-98.996879,OK,,,,,,,,,,,1.0094,17.9161,,,18.0839,0.9787,20.31,77.0,14.0,19.8767,,,0.0,,,0.8857,16.4165,205.0,23.0,14.5402
4376,BLACKWELL REGIONAL HOSPITAL (370030),2018,Acute Care,Voluntary non-profit - Private,34.0,,,OK,,,,,,,,,,,0.9611,16.0766,,,15.4509,1.0074,20.484,56.0,12.0,20.6349,,,0.0,,,1.0238,14.2449,94.0,15.0,14.5837
4377,BLACKWELL REGIONAL HOSPITAL (370030),2018,Acute Care,Voluntary non-profit - Private,34.0,,,OK,,,,,,,,,,,0.9611,16.0766,,,15.4509,1.0074,20.484,56.0,12.0,20.6349,,,0.0,,,1.0238,14.2449,94.0,15.0,14.5837
4378,ALLIANCEHEALTH DEACONESS (370032),2018,Acute Care,Proprietary,252.0,,,OK,0.9744,15.8679,153.0,22.0,15.4622,1.0855,14.5828,,,15.8299,1.0266,17.8807,235.0,45.0,18.3565,1.0062,20.0028,177.0,36.0,20.1275,0.9731,4.0479,,,3.939,1.0761,14.9427,416.0,71.0,16.0795
4379,ALLIANCEHEALTH DEACONESS (370032),2018,Acute Care,Proprietary,252.0,,,OK,0.9744,15.8679,153.0,22.0,15.4622,1.0855,14.5828,,,15.8299,1.0266,17.8807,235.0,45.0,18.3565,1.0062,20.0028,177.0,36.0,20.1275,0.9731,4.0479,,,3.939,1.0761,14.9427,416.0,71.0,16.0795
4380,MCALESTER REGIONAL HEALTH CENTER AUTHORITY (370034),2018,Acute Care,Voluntary non-profit - Other,189.0,,,OK,1.0767,17.0548,93.0,22.0,18.3621,,,,,,1.0707,18.2864,266.0,57.0,19.5801,1.0431,20.1711,235.0,52.0,21.0412,0.9315,4.7638,323.0,13.0,4.4376,0.9461,16.402,452.0,67.0,15.5172
4381,MCALESTER REGIONAL HEALTH CENTER AUTHORITY (370034),2018,Acute Care,Voluntary non-profit - Other,189.0,,,OK,1.0767,17.0548,93.0,22.0,18.3621,,,,,,1.0707,18.2864,266.0,57.0,19.5801,1.0431,20.1711,235.0,52.0,21.0412,0.9315,4.7638,323.0,13.0,4.4376,0.9461,16.402,452.0,67.0,15.5172
