,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
2371,AIKEN REGIONAL MEDICAL CENTER (420082),2023,Acute Care,Proprietary,255.0,33.56989,-81.765071,SC,0.9456,13.8193,114.0,12.0,13.0681,1.1675,11.9467,,,13.9483,0.9875,19.7444,123.0,23.0,19.4983,0.9789,19.6891,334.0,63.0,19.2739,1.1807,4.1468,,,4.8962,1.0319,15.8475,255.0,44.0,16.3528
2372,GRAND STRAND REGIONAL MEDICAL CENTER (420085),2023,Acute Care,Proprietary,312.0,33.754763,-78.817079,SC,1.0151,13.2032,621.0,84.0,13.402,1.0398,10.9265,230.0,27.0,11.3615,0.9044,18.7323,270.0,38.0,16.9424,1.089,20.7526,1006.0,233.0,22.5991,0.9871,4.2004,343.0,14.0,4.1464,0.9933,16.2686,789.0,127.0,16.1593
2373,PRISMA HEALTH BAPTIST (420086),2023,Acute Care,Voluntary non-profit - Private,359.0,34.007227,-81.033748,SC,,,,,,,,0.0,,,0.958,20.8789,,,20.0015,0.9879,21.1611,133.0,27.0,20.9048,0.7295,3.9623,842.0,19.0,2.8905,0.9811,17.1055,223.0,36.0,16.7828
2374,ROPER HOSPITAL (420087),2023,Acute Care,Proprietary,359.0,32.782372,-79.948734,SC,0.8974,11.9476,256.0,22.0,10.7222,0.8335,11.1818,193.0,14.0,9.3202,1.0069,17.1191,113.0,20.0,17.2372,0.996,19.7033,674.0,132.0,19.6236,0.9976,3.9096,360.0,14.0,3.9002,0.9651,16.4777,312.0,47.0,15.9029
2375,EAST COOPER MEDICAL CENTER (420089),2023,Acute Care,Proprietary,131.0,32.820997,-79.849613,SC,,,,,,,,,,,0.9879,15.7233,,,15.5328,0.9759,18.6449,,,18.1958,1.124,4.0561,285.0,15.0,4.559,1.0193,14.9426,96.0,16.0,15.2304
2376,MUSC HEALTH FLORENCE MEDICAL CENTER (420091),2023,Acute Care,Proprietary,362.0,34.158829,-79.754236,SC,0.9775,16.2886,171.0,26.0,15.9228,0.9366,12.4339,,,11.6457,1.0391,19.826,223.0,49.0,20.6014,1.0662,21.7748,382.0,93.0,23.2156,1.1665,4.8045,,,5.6046,1.0679,17.0424,275.0,55.0,18.2001
2377,TIDELANDS WACCAMAW COMMUNITY HOSPITAL (420098),2023,Acute Care,Voluntary non-profit - Private,148.0,,,SC,0.9422,13.2905,,,12.5227,,,,,,1.0423,17.1288,184.0,36.0,17.8526,1.0339,19.7903,268.0,57.0,20.4609,1.1762,3.4204,603.0,27.0,4.0233,1.0508,14.8427,336.0,56.0,15.5967
2378,COASTAL CAROLINA HOSPITAL (420101),2023,Acute Care,Proprietary,41.0,32.314817,-81.055429,SC,,,,,,,,,,,0.9901,19.5705,66.0,12.0,19.3758,1.0317,19.5458,99.0,22.0,20.1654,,,,,,0.9688,15.4556,169.0,23.0,14.9727
2379,PRISMA HEALTH  PATEWOOD HOSPITAL (420102),2023,Acute Care,Government - Hospital District or Authority,58.0,34.852735,-82.326115,SC,,,,,,,,,,,,,,,,,,,,,0.739,3.6588,631.0,12.0,2.704,,,,,
2380,PELHAM MEDICAL CENTER (420103),2023,Acute Care,Government - Hospital District or Authority,48.0,34.86351,-82.217661,SC,,,,,,,,,,,1.0236,18.99,,,19.438,1.0399,17.9089,78.0,17.0,18.6234,1.0387,4.5412,,,4.7171,1.038,14.8707,138.0,24.0,15.4359
2381,MOUNT PLEASANT HOSPITAL (420104),2023,Acute Care,Voluntary non-profit - Private,84.0,32.878021,-79.766199,SC,,,,,,,,,,,0.9631,17.9563,,,17.2933,0.9477,19.326,106.0,16.0,18.316,0.9821,3.8022,,,3.7343,1.0064,14.7005,78.0,12.0,14.7947
2382,MCLEOD LORIS  HOSPITAL (420105),2023,Acute Care,Voluntary non-profit - Private,180.0,34.057697,-78.897796,SC,1.0178,15.2506,,,15.5215,,,,,,1.0048,18.7881,194.0,37.0,18.8788,0.9448,20.7441,478.0,90.0,19.5991,1.133,4.5402,,,5.1442,0.9829,16.9457,452.0,74.0,16.6559
2383,PRISMA HEALTH BAPTIST PARKRIDGE (420106),2023,Acute Care,Voluntary non-profit - Private,76.0,,,SC,,,,,,,,,,,0.9837,17.0738,,,16.7953,1.0147,19.6008,126.0,26.0,19.8886,0.942,3.2479,,,3.0596,0.9504,14.9871,201.0,25.0,14.2443
2384,MCLEOD HEALTH CHERAW (420107),2023,Acute Care,Voluntary non-profit - Private,52.0,34.695372,-79.918096,SC,,,,,,,,,,,0.9796,20.0603,,,19.652,1.0184,22.7459,81.0,20.0,23.164,,,,,,1.0322,16.8089,119.0,23.0,17.3499
2385,UNION MEDICAL CENTER (420108),2023,Acute Care,Voluntary non-profit - Other,35.0,34.711438,-81.628668,SC,,,,,,,,,,,,,,,,,,,,,,,,,,0.9846,13.9138,,,13.699
2386,MCLEOD HEALTH CLARENDON (420109),2023,Acute Care,Voluntary non-profit - Private,52.0,33.687866,-80.211767,SC,,,,,,,,,,,1.0602,14.8357,49.0,12.0,15.7287,1.0088,18.8948,60.0,12.0,19.0612,,,,,,1.0616,15.3103,84.0,18.0,16.2534
2387,ROPER ST FRANCIS HOSPITAL-BERKELEY INC (420110),2023,Acute Care,Voluntary non-profit - Private,46.0,,,SC,,,,,,,,,,,,,,,,1.0634,20.3159,60.0,17.0,21.6044,,,,,,1.0033,15.6623,,,15.7147
2388,"PRAIRIE LAKES HEALTHCARE SYSTEM, INC (430005)",2023,Acute Care,Voluntary non-profit - Private,81.0,44.910837,-97.120812,SD,1.044,11.8294,,,12.3496,,,,,,1.0065,17.1753,,,17.2877,1.0374,17.4769,70.0,15.0,18.1299,0.8815,3.7379,,,3.2949,0.9767,14.7495,102.0,13.0,14.4066
2389,BROOKINGS HEALTH SYSTEM (430008),2023,Acute Care,Government - Local,128.0,44.307751,-96.768199,SD,,,,,,,,,,,1.01,20.4815,,,20.686,0.9546,21.0195,,,20.0647,0.951,3.8969,,,3.7058,0.9348,15.2795,,,14.2836
2390,AVERA SACRED HEART HOSPITAL (430012),2023,Acute Care,Voluntary non-profit - Private,267.0,42.872573,-97.406945,SD,,,,,,,,,,,0.9695,16.318,,,15.8197,0.8706,19.5251,122.0,12.0,16.9982,0.8813,4.1901,,,3.6929,0.9781,14.3418,161.0,21.0,14.0273
2391,AVERA QUEEN OF PEACE (430013),2023,Acute Care,Voluntary non-profit - Church,148.0,43.713842,-98.007325,SD,,,,,,,,,,,0.9628,16.3625,,,15.7536,0.9998,18.3993,,,18.3953,0.8747,4.6356,,,4.0547,0.9673,14.7293,,,14.2471
2392,AVERA ST LUKES (430014),2023,Acute Care,Voluntary non-profit - Church,224.0,45.461795,-98.47935,SD,0.9105,15.0403,,,13.694,,,,,,0.9765,20.1973,,,19.7234,0.8418,20.907,188.0,22.0,17.6005,0.7334,4.1063,,,3.0116,0.9255,15.8122,134.0,14.0,14.6343
2393,AVERA ST MARY'S HOSPITAL (430015),2023,Acute Care,Voluntary non-profit - Private,110.0,44.361268,-100.342235,SD,,,,,,,,,,,,,,,,0.9827,19.2979,,,18.9643,1.0727,4.3229,,,4.637,0.9863,14.1818,100.0,13.0,13.9872
2394,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER (430016),2023,Acute Care,Voluntary non-profit - Private,600.0,43.534607,-96.711304,SD,0.9689,17.7554,74.0,11.0,17.2034,,,,,,0.9216,19.8546,237.0,37.0,18.2979,0.9592,21.056,370.0,72.0,20.1968,1.0475,5.0315,516.0,28.0,5.2703,0.8711,17.1557,583.0,77.0,14.9446
2395,SANFORD USD MEDICAL CENTER (430027),2023,Acute Care,Voluntary non-profit - Other,479.0,43.536678,-96.743388,SD,0.8758,13.4487,346.0,34.0,11.7787,0.8566,10.571,192.0,14.0,9.0549,0.967,20.6223,234.0,44.0,19.9417,0.8411,21.1662,596.0,95.0,17.8039,0.9932,4.9421,471.0,23.0,4.9084,0.885,17.4092,448.0,60.0,15.4075
2396,MONUMENT HEALTH SPEARFISH HOSPITAL (430048),2023,Acute Care,Voluntary non-profit - Private,29.0,44.497887,-103.861136,SD,,,,,,,,,,,,,,,,0.9718,19.3307,,,18.7858,1.011,3.8675,,,3.9099,0.9853,14.2861,,,14.076
2397,MONUMENT HEALTH RAPID CITY HOSPITAL (430077),2023,Acute Care,Voluntary non-profit - Private,406.0,44.05861,-103.224964,SD,0.8642,12.732,349.0,31.0,11.0028,0.9599,10.4049,,,9.9879,1.0065,17.9189,280.0,51.0,18.036,0.9718,19.9128,547.0,104.0,19.3509,0.9731,5.6044,,,5.4538,0.8728,15.9623,530.0,64.0,13.9318
2398,DUNES SURGICAL HOSPITAL (430089),2023,Acute Care,Proprietary,39.0,42.504753,-96.496816,SD,,,,,,,,,,,,,,,,,,,,,1.0203,3.6655,499.0,19.0,3.7398,,,,,
2399,SIOUX FALLS SPECIALTY HOSPITAL (430090),2023,Acute Care,Proprietary,32.0,43.534829,-96.714388,SD,,,,,,,,,,,,,,,,,,,,,0.7691,3.6608,831.0,19.0,2.8155,,,,,
2400,BLACK HILLS SURGICAL HOSPITAL LLP (430091),2023,Acute Care,Physician,26.0,44.046035,-103.222912,SD,,,,,,,,,,,,,,,,,,,,,0.7334,3.3252,868.0,16.0,2.4387,,,,,
2401,AVERA HEART HOSPITAL OF SOUTH DAKOTA (430095),2023,Acute Care,Proprietary,53.0,43.489922,-96.780906,SD,0.7999,12.6791,445.0,34.0,10.1421,0.9422,10.7311,191.0,18.0,10.1113,,,,,,0.8599,19.3922,243.0,31.0,16.6755,,,,,,,,,,
2402,SANFORD MEDICAL CENTER ABERDEEN (430097),2023,Acute Care,Voluntary non-profit - Private,48.0,45.46214,-98.447237,SD,,,,,,,,,,,0.9671,18.6175,,,18.0052,0.9672,21.3251,64.0,11.0,20.626,,,,,,1.0189,16.1022,77.0,14.0,16.4064
2403,UNICOI COUNTY  HOSPITAL (440001),2023,Acute Care,Voluntary non-profit - Private,62.0,36.121365,-82.445621,TN,,,,,,,,,,,,,,,,1.0437,21.0809,,,22.0011,,,,,,0.9976,16.7414,,,16.7013
2404,JACKSON-MADISON COUNTY GENERAL HOSPITAL (440002),2023,Acute Care,Government - Hospital District or Authority,662.0,35.63954,-88.831973,TN,1.0617,14.1712,903.0,139.0,15.046,0.9788,11.4183,219.0,24.0,11.1765,1.1148,20.879,482.0,121.0,23.2754,1.0739,21.7238,1364.0,323.0,23.3287,0.9713,3.8742,332.0,12.0,3.7628,0.9666,17.7557,1221.0,207.0,17.1618
2405,SUMNER REGIONAL MEDICAL CENTER (440003),2023,Acute Care,Proprietary,158.0,36.391117,-86.434341,TN,0.9814,15.5862,,,15.2956,,,,,,1.0365,19.0811,178.0,38.0,19.7773,1.0402,22.335,264.0,64.0,23.2329,1.1419,3.3111,,,3.7808,1.1067,17.1798,249.0,55.0,19.0137
2406,TRISTAR SKYLINE MEDICAL CENTER (440006),2023,Acute Care,Voluntary non-profit - Private,355.0,36.245301,-86.756463,TN,1.0961,14.6028,57.0,14.0,16.0059,,,,,,0.989,21.8955,152.0,32.0,21.6541,1.1007,21.2693,250.0,65.0,23.4105,0.9557,4.0761,,,3.8955,0.9839,18.1087,383.0,67.0,17.8163
2407,UNITY MEDICAL CENTER (440007),2023,Acute Care,Physician,57.0,35.497932,-86.078141,TN,,,,,,,,,,,0.9395,19.2595,,,18.0947,,,,,,,,,,,0.9493,14.3236,108.0,11.0,13.5981
2408,HENDERSON COUNTY COMMUNITY HOSPITAL (440008),2023,Acute Care,Proprietary,36.0,35.654195,-88.398838,TN,,,,,,,,,,,,,,,,,,,,,,,,,,1.0016,13.9879,,,14.0107
2409,CUMBERLAND MEDICAL CENTER (440009),2023,Acute Care,Voluntary non-profit - Private,99.0,35.942713,-85.023007,TN,,,,,,,,,,,0.9096,20.3469,170.0,24.0,18.5079,0.9726,20.7645,316.0,62.0,20.1958,1.0619,4.5668,,,4.8495,0.9772,16.5236,283.0,44.0,16.1474
2410,WAYNE MEDICAL CENTER (440010),2023,Acute Care,Voluntary non-profit - Other,30.0,35.325355,-87.757533,TN,,,,,,,,,,,,,,,,1.0512,22.5635,,,23.718,,,,,,0.9232,15.6745,,,14.4713
2411,BLOUNT MEMORIAL HOSPITAL (440011),2023,Acute Care,Government - Local,294.0,35.754975,-83.958602,TN,1.0779,14.5075,147.0,27.0,15.6378,,,,,,0.9343,19.1913,180.0,27.0,17.9302,0.9966,21.1724,366.0,77.0,21.0999,1.1092,4.331,,,4.804,1.0374,16.9838,552.0,100.0,17.6195
2412,WELLMONT BRISTOL REGIONAL MEDICAL CENTER (440012),2023,Acute Care,Government - Hospital District or Authority,293.0,,,TN,1.0812,13.9948,244.0,41.0,15.1317,0.9371,11.5483,115.0,11.0,10.8219,1.0908,19.9517,207.0,52.0,21.7642,1.1401,21.5909,419.0,112.0,24.6149,1.0707,4.4723,226.0,12.0,4.7885,1.1064,16.3409,467.0,92.0,18.0791
2413,"UNIVERSITY HEALTH SYSTEM, INC (440015)",2023,Acute Care,Voluntary non-profit - Private,608.0,35.93826,-83.946678,TN,0.9794,13.9136,184.0,24.0,13.6275,0.9156,10.9871,,,10.0593,0.9538,20.3202,272.0,49.0,19.3807,1.0088,21.9515,607.0,135.0,22.1444,1.1434,4.359,395.0,22.0,4.9843,1.0902,18.2169,878.0,181.0,19.8603
2414,BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY (440016),2023,Acute Care,Voluntary non-profit - Private,60.0,36.023041,-88.413492,TN,,,,,,,,,,,1.0156,18.4579,,,18.7465,0.9177,19.9803,,,18.3367,,,,,,1.0272,14.2033,76.0,13.0,14.5891
2415,WELLMONT HOLSTON VALLEY MEDICAL CENTER (440017),2023,Acute Care,Voluntary non-profit - Private,342.0,36.553005,-82.55426,TN,1.03,13.8809,297.0,44.0,14.2976,1.1033,11.3815,78.0,12.0,12.5568,0.9531,20.7091,222.0,40.0,19.7378,0.948,21.2221,420.0,81.0,20.1186,0.8908,3.9743,,,3.5404,1.0101,18.0128,386.0,71.0,18.1954
2416,SYCAMORE SHOALS HOSPITAL (440018),2023,Acute Care,Voluntary non-profit - Private,121.0,36.343941,-82.249623,TN,,,,,,,,,,,0.9605,19.4393,,,18.671,1.0759,22.6276,70.0,22.0,24.3447,1.1019,3.8517,,,4.2443,0.993,16.0462,135.0,21.0,15.9338
2417,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI (440020),2023,Acute Care,Proprietary,95.0,35.19129,-87.004322,TN,,,,,,,,,,,0.9532,19.0721,,,18.1787,0.9646,22.5312,,,21.7334,0.9832,4.2247,,,4.1538,0.9771,16.5385,91.0,13.0,16.1602
2418,WILLIAMSON MEDICAL CENTER (440029),2023,Acute Care,Government - Hospital District or Authority,190.0,35.916684,-86.817047,TN,0.9419,12.3812,,,11.6621,,,,,,0.943,17.4717,118.0,15.0,16.4757,0.918,18.8501,274.0,42.0,17.3035,0.8643,3.4135,625.0,16.0,2.9504,0.9741,15.3525,327.0,47.0,14.9552
2419,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION (440030),2023,Acute Care,Government - Local,131.0,36.211948,-83.304345,TN,1.0648,15.3863,65.0,14.0,16.3832,,,,,,0.9811,19.1361,189.0,34.0,18.7739,1.0594,20.388,163.0,39.0,21.5995,0.9695,4.0055,,,3.8834,1.2063,16.6128,333.0,81.0,20.0402
2420,ROANE MEDICAL CENTER (440031),2023,Acute Care,Government - Hospital District or Authority,50.0,35.888312,-84.554418,TN,,,,,,,,,,,0.9552,18.3702,,,17.5474,0.9886,19.326,119.0,22.0,19.1063,,,,,,1.0088,15.8878,152.0,25.0,16.0273
2421,HAWKINS COUNTY MEMORIAL HOSPITAL (440032),2023,Acute Care,Voluntary non-profit - Private,37.0,36.399736,-83.012943,TN,,,,,,,,,,,,,,,,0.9954,21.3141,,,21.2161,,,,,,1.0443,15.916,,,16.6218
2422,LAFOLLETTE MEDICAL CENTER (440033),2023,Acute Care,Voluntary non-profit - Church,142.0,36.387967,-84.111365,TN,,,,,,,,,,,1.0249,23.9966,,,24.594,1.0405,22.828,56.0,16.0,23.7518,,,,,,1.0028,16.2197,134.0,22.0,16.2653
2423,METHODIST MEDICAL CENTER OF OAK RIDGE (440034),2023,Acute Care,Voluntary non-profit - Private,208.0,36.023397,-84.2439,TN,1.0688,13.3544,137.0,23.0,14.2728,1.0186,11.4535,,,11.6667,1.0269,19.0502,153.0,32.0,19.5631,0.9614,20.1012,422.0,79.0,19.3259,1.142,3.5722,288.0,14.0,4.0794,0.9913,16.8577,333.0,55.0,16.7116
2424,TENNOVA HEALTHCARE-CLARKSVILLE (440035),2023,Acute Care,Government - Hospital District or Authority,261.0,36.580414,-87.268485,TN,0.9567,15.6126,103.0,13.0,14.9371,,,,,,1.1014,20.3857,277.0,70.0,22.4528,1.0182,21.8672,300.0,68.0,22.2652,1.0546,3.6268,,,3.8249,1.1275,16.8809,415.0,88.0,19.033
2425,VANDERBILT UNIVERSITY MEDICAL CENTER (440039),2023,Acute Care,Voluntary non-profit - Private,1019.0,36.142832,-86.800174,TN,1.0652,15.6808,327.0,58.0,16.704,1.0947,11.688,281.0,38.0,12.7945,0.9962,21.2728,143.0,30.0,21.1927,0.8826,22.8341,810.0,155.0,20.1544,0.9483,4.4129,404.0,16.0,4.1849,1.0392,18.8692,347.0,71.0,19.6087
2426,PERRY COMMUNITY HOSPITAL (440040),2023,Acute Care,Proprietary,34.0,35.591854,-87.862909,TN,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.9618,16.1849,,,15.5658
2427,TRISTAR HORIZON MEDICAL CENTER (440046),2023,Acute Care,Proprietary,119.0,36.07212,-87.374808,TN,0.9603,15.7809,,,15.154,,,,,,0.9634,19.3058,107.0,17.0,18.5984,1.007,21.8159,271.0,60.0,21.9687,0.9358,3.709,,,3.4709,0.9501,16.8268,230.0,33.0,15.9873
2428,BAPTIST MEMORIAL HOSPITAL (440048),2023,Acute Care,Voluntary non-profit - Private,808.0,35.130758,-89.861022,TN,1.0327,14.7461,396.0,62.0,15.2276,1.0847,11.0069,236.0,30.0,11.939,1.0941,18.4353,332.0,74.0,20.1706,1.1116,21.1197,1401.0,336.0,23.4773,1.0888,3.7725,476.0,21.0,4.1075,1.1021,16.4213,1214.0,227.0,18.0974
2429,METHODIST HOSPITALS OF MEMPHIS (440049),2023,Acute Care,Voluntary non-profit - Church,1358.0,35.137088,-90.019145,TN,1.0477,15.991,546.0,94.0,16.7541,0.9051,13.1683,162.0,17.0,11.9186,1.0649,18.4322,469.0,97.0,19.6276,1.0505,21.4427,1557.0,354.0,22.5247,0.7243,3.6667,1109.0,24.0,2.6559,1.0653,16.7191,1057.0,193.0,17.8109
2430,GREENEVILLE COMMUNITY HOSPITAL (440050),2023,Acute Care,Voluntary non-profit - Private,121.0,36.175393,-82.790893,TN,,,,,,,,,,,1.0281,18.5359,57.0,13.0,19.0564,1.0467,19.3591,89.0,21.0,20.2638,,,,,,0.975,15.1237,121.0,16.0,14.7449
2431,SAINT THOMAS RUTHERFORD HOSPITAL (440053),2023,Acute Care,Voluntary non-profit - Church,298.0,35.85864,-86.424241,TN,0.9612,14.705,241.0,32.0,14.1349,,,,,,0.9937,20.3202,364.0,73.0,20.1929,1.0227,22.0041,651.0,148.0,22.5032,1.0039,3.9137,431.0,17.0,3.929,0.9737,17.1813,795.0,131.0,16.7286
2432,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL (440056),2023,Acute Care,Proprietary,58.0,36.10686,-83.51964,TN,,,,,,,,,,,0.9474,19.4168,,,18.3951,0.9925,19.6076,59.0,11.0,19.4606,1.0484,4.1856,,,4.3882,1.0338,16.1557,147.0,27.0,16.7024
2433,CLAIBORNE MEDICAL CENTER (440057),2023,Acute Care,Government - Local,143.0,36.453341,-83.571972,TN,,,,,,,,,,,,,,,,1.0008,18.569,,,18.5843,,,,,,0.9832,16.2818,89.0,13.0,16.0081
2434,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER (440058),2023,Acute Care,Proprietary,198.0,35.176023,-86.091076,TN,1.0112,17.5234,,,17.7195,,,,,,1.0099,19.9968,110.0,23.0,20.1953,1.0089,21.8904,106.0,24.0,22.0842,1.1097,4.0971,,,4.5466,1.0608,15.6234,179.0,34.0,16.5739
2435,COOKEVILLE REGIONAL MEDICAL CENTER (440059),2023,Acute Care,Government - Local,240.0,36.16996,-85.50935,TN,1.0833,13.5195,347.0,55.0,14.6462,1.0737,12.3506,116.0,17.0,13.2605,0.9943,19.7615,440.0,86.0,19.6483,1.0767,21.7666,734.0,177.0,23.4356,0.8782,4.1509,,,3.6451,1.1403,17.7217,826.0,177.0,20.2079
2436,WEST TENNESSEE HEALTHCARE MILAN HOSPITAL (440060),2023,Acute Care,Government - Local,47.0,35.913311,-88.753495,TN,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.057,14.0232,61.0,13.0,14.8228
2437,VOLUNTEER COMMUNITY HOSPITAL (440061),2023,Acute Care,Proprietary,44.0,36.333569,-88.869022,TN,,,,,,,,,,,0.9962,19.8745,,,19.7985,0.9969,19.5745,,,19.5148,,,,,,0.9564,16.1034,,,15.4012
2438,JOHNSON CITY MEDICAL CENTER (440063),2023,Acute Care,Voluntary non-profit - Private,552.0,36.30826,-82.38649,TN,1.0822,14.7135,382.0,65.0,15.9227,1.0298,11.4163,88.0,11.0,11.7567,0.9418,22.7823,158.0,29.0,21.4561,1.0512,23.0106,453.0,113.0,24.1897,1.0461,3.8582,328.0,14.0,4.0359,1.1395,17.9367,460.0,104.0,20.4385
2439,TRISTAR NORTHCREST MEDICAL CENTER (440065),2023,Acute Care,Voluntary non-profit - Other,109.0,36.479518,-86.888898,TN,,,,,,,,,,,1.0142,24.3709,68.0,18.0,24.7176,1.0039,20.7454,,,20.8255,1.1023,3.8932,,,4.2914,0.9807,16.4858,114.0,17.0,16.1673
2440,STARR REGIONAL MEDICAL CENTER ATHENS (440068),2023,Acute Care,Proprietary,199.0,35.440789,-84.608823,TN,,,,,,,,,,,0.9844,18.362,,,18.0753,1.0918,19.2187,73.0,21.0,20.9833,,,,,,0.9486,15.6111,154.0,19.0,14.809
2441,DYERSBURG REGIONAL MEDICAL CENTER (440072),2023,Acute Care,Proprietary,100.0,36.047358,-89.38059,TN,0.9934,16.8106,74.0,12.0,16.6988,,,,,,1.0898,21.3799,180.0,49.0,23.3004,1.0439,23.6292,215.0,56.0,24.6667,,,,,,1.1469,17.8599,232.0,58.0,20.4835
2442,MAURY REGIONAL HOSPITAL (440073),2023,Acute Care,Government - Local,260.0,35.605855,-87.065844,TN,0.9779,11.6363,168.0,18.0,11.3793,,,,,,1.0627,18.3404,222.0,48.0,19.4897,1.0093,19.5044,571.0,113.0,19.6853,0.9845,3.6585,396.0,14.0,3.6018,1.0909,16.0584,614.0,114.0,17.5183
2443,LECONTE MEDICAL CENTER (440081),2023,Acute Care,Voluntary non-profit - Other,106.0,35.853855,-83.536965,TN,,,,,,,,,,,0.9757,19.6727,83.0,14.0,19.1938,0.939,19.624,163.0,26.0,18.4266,,,,,,1.0101,15.5003,155.0,25.0,15.6567
2444,SAINT THOMAS WEST HOSPITAL (440082),2023,Acute Care,Voluntary non-profit - Church,478.0,,,TN,0.944,15.0815,857.0,119.0,14.2376,0.8472,11.4509,409.0,36.0,9.7007,1.0126,20.4153,208.0,44.0,20.6715,0.8843,21.778,1153.0,214.0,19.2578,0.8491,4.5252,515.0,17.0,3.8423,0.9832,16.6934,623.0,101.0,16.4133
2445,SWEETWATER HOSPITAL ASSOCIATION (440084),2023,Acute Care,Voluntary non-profit - Private,59.0,35.60025,-84.464223,TN,,,,,,,,,,,1.0074,17.1607,,,17.2882,1.0409,20.3961,44.0,12.0,21.2301,,,0.0,,,1.0724,15.2111,128.0,26.0,16.3122
2446,"MEMORIAL HEALTHCARE SYSTEM, INC (440091)",2023,Acute Care,Voluntary non-profit - Church,418.0,35.040037,-85.261129,TN,0.9188,13.4678,528.0,61.0,12.3736,0.8491,11.0494,262.0,21.0,9.382,0.8561,21.4774,323.0,47.0,18.3877,0.853,21.6234,1124.0,197.0,18.4452,0.8878,4.6921,721.0,28.0,4.1656,0.8718,17.4255,883.0,124.0,15.1916
2447,LINCOLN MEDICAL CENTER (440102),2023,Acute Care,Government - Local,56.0,35.149005,-86.557341,TN,,,,,,,,,,,0.966,20.2095,,,19.5223,0.9856,21.122,,,20.8175,,,,,,1.0251,15.8149,69.0,13.0,16.2119
2448,ERLANGER MEDICAL CENTER (440104),2023,Acute Care,Government - Hospital District or Authority,617.0,35.047899,-85.290853,TN,1.1409,13.2594,318.0,55.0,15.1277,1.2168,11.8484,163.0,28.0,14.4169,0.9359,19.749,212.0,34.0,18.484,0.9611,20.548,479.0,92.0,19.7478,1.0946,4.2307,377.0,19.0,4.6309,0.9843,16.2014,509.0,80.0,15.9468
2449,HARDIN MEDICAL CENTER (440109),2023,Acute Care,Government - Local,122.0,35.22713,-88.230362,TN,,,,,,,,,,,,,,,,,,,,,,,,,,0.9665,16.2146,150.0,21.0,15.6707
2450,FORT LOUDOUN MEDICAL CENTER (440110),2023,Acute Care,Voluntary non-profit - Other,35.0,35.827108,-84.271752,TN,,,,,,,,,,,1.0507,19.5632,49.0,14.0,20.5549,0.9893,19.8665,90.0,17.0,19.6544,,,,,,1.0216,14.0225,122.0,19.0,14.3255
2451,PHYSICIANS REGIONAL MEDICAL CENTER (440120),2023,Acute Care,Proprietary,452.0,36.05333,-83.996592,TN,1.0778,14.5976,299.0,51.0,15.7331,0.8704,10.9311,,,9.5141,1.0077,21.166,119.0,26.0,21.3296,1.0033,21.9184,431.0,95.0,21.9907,0.9327,3.9711,329.0,11.0,3.7037,0.9765,17.9681,432.0,74.0,17.5452
2452,FORT SANDERS REGIONAL MEDICAL CENTER (440125),2023,Acute Care,Voluntary non-profit - Private,360.0,35.95681,-83.937134,TN,1.0884,12.6141,165.0,27.0,13.7298,0.9562,11.1965,,,10.7057,1.0352,21.0625,166.0,39.0,21.8036,0.9657,20.3014,287.0,54.0,19.6047,1.0924,3.4425,253.0,11.0,3.7606,1.0015,16.3137,287.0,47.0,16.338
2453,BAPTIST MEMORIAL HOSPITAL UNION CITY (440130),2023,Acute Care,Voluntary non-profit - Private,67.0,36.414423,-89.039037,TN,,,,,,,,,,,1.0279,17.1378,62.0,13.0,17.6161,0.9208,21.0006,157.0,25.0,19.3373,0.9423,4.2669,,,4.0207,1.0305,16.13,113.0,21.0,16.622
